train,val
"[0.19703834503889084, 0.19671533439232378, 0.19660902753168222, 0.19673988983339194, 0.1962023211681113, 0.19649554226471452, 0.19607030645925172, 0.19648819310324533, 0.19616274185934846, 0.19640172622641738]","[0.21174103834412314, 0.2123513248833743, 0.21191567859866403, 0.21264037489891052, 0.2128408822146329, 0.21206677908247168, 0.21226252886382016, 0.21198235858570447, 0.2122518609870564, 0.21204784918915143]"
"[0.19682273519586543, 0.1965586126458888, 0.19666933861314034, 0.19620012522351984, 0.1963886162456201, 0.19626990211557369, 0.19629942625761032, 0.19607591203280858, 0.19601287061766703, 0.1959036739200962]","[0.2123284935951233, 0.2120446969162334, 0.21171003038232977, 0.2118767730214379, 0.21200489862398667, 0.21217392249540848, 0.212384586984461, 0.21226558089256287, 0.21223339573903519, 0.2122506255453283]"
"[0.1970721707508272, 0.19688920965608286, 0.19649820257814563, 0.19625485734063752, 0.19663310370274953, 0.19597431257063028, 0.1963727899960109, 0.19593660791917722, 0.1962868864743077, 0.19584518929525296]","[0.21282023191452026, 0.21253970536318692, 0.21180519326166672, 0.21237575872377915, 0.21269116618416525, 0.2115412327376279, 0.21268316426060416, 0.21184624596075577, 0.21179834550077264, 0.2121265489946712]"
"[0.19701360660244008, 0.19697878448938838, 0.19657152343769463, 0.1963597558894936, 0.19630341125386103, 0.19638555664189009, 0.1963213096011658, 0.19614031363506707, 0.1963708739803762, 0.19595330071692563]","[0.21233161335641687, 0.21318634396249597, 0.2122222198681398, 0.21240958706899124, 0.21303152631629596, 0.21210247820073908, 0.21246196329593658, 0.2122613557360389, 0.2122488861734217, 0.21171615746888248]"
"[0.19704326424671678, 0.19681644584147298, 0.19653713269805423, 0.19648764176028116, 0.19622814860575052, 0.19615756203325427, 0.19595513751312177, 0.1959499646814502, 0.19584754884851222, 0.19604200626514395]","[0.21280648897994647, 0.212516111406413, 0.21318593621253967, 0.21207297254692425, 0.21273669735951858, 0.21213265576145865, 0.21202448958700354, 0.21178102086890827, 0.21139260855588046, 0.21195526827465405]"
"[0.1970929002427325, 0.19668026884295503, 0.19678563335720373, 0.19628612058503286, 0.19644120981802746, 0.19618799271328108, 0.19584198683804396, 0.1963768367256437, 0.19626907464496943, 0.19605888593561796]","[0.21230440112677487, 0.21199077909643, 0.2121924405748194, 0.21200117604299026, 0.2123505716974085, 0.21219572966749017, 0.2118930383162065, 0.21225219829515976, 0.21238802644339475, 0.21168913489038294]"
"[0.1968527672698303, 0.19664744667860926, 0.19640457797415403, 0.19650726681765246, 0.1963773879165552, 0.1962685080207124, 0.1960503144987992, 0.1958896365700936, 0.19606765450871722, 0.19587660793747222]","[0.21170271933078766, 0.21218960122628647, 0.21156005967747082, 0.21211092851378702, 0.2118306349624287, 0.21249871362339368, 0.21192217279564252, 0.212341923605312, 0.21177107908508994, 0.2120710096575997]"
"[0.1968218758702278, 0.19696929214560255, 0.1964793406731012, 0.19634947013490053, 0.19640895085675375, 0.19636493442314013, 0.19594112570796693, 0.19613595991110316, 0.19594808713513978, 0.19622392754773704]","[0.21256990866227585, 0.21290444108572873, 0.21211798760023984, 0.21227185970002954, 0.21215090155601501, 0.21193635734644803, 0.21214845370162616, 0.2118331017819318, 0.21186392415653577, 0.21258164129473947]"
"[0.19705017519240475, 0.1964256316423416, 0.1964131718387409, 0.19638341011441485, 0.19605177519272785, 0.1963052602142704, 0.19628298495497024, 0.19602288366580495, 0.19623810280950701, 0.1959430963105085]","[0.21245035393671555, 0.21183488856662402, 0.21243116801435297, 0.21194095367735083, 0.21310142495415427, 0.21279550140554254, 0.2120806032961065, 0.211844570257447, 0.2123404456810518, 0.21225556595758957]"
"[0.19725502966618053, 0.19667967925874555, 0.19641615784898095, 0.19616926126942344, 0.19639390767837056, 0.19610046815811372, 0.19599271398417803, 0.19603113161057842, 0.19607142480660458, 0.19588238730722543]","[0.2120917480100285, 0.21262478692965073, 0.21193372932347385, 0.21224004572088068, 0.21180658719756387, 0.21153403547677127, 0.21211304718797858, 0.21227145330472427, 0.21180106564001602, 0.21267892691222104]"
"[0.19697463466804854, 0.1967993550458733, 0.19624847128074996, 0.19647482554523313, 0.1963773888288712, 0.1961888722619232, 0.19603026445422853, 0.19603818601795606, 0.19581755798081962, 0.19580144374346248]","[0.21292412687431683, 0.21242094717242502, 0.21164810386571017, 0.21277627619830045, 0.2118693088943308, 0.21177272905002942, 0.2122943035580895, 0.21244629269296472, 0.21302339434623718, 0.21275493096221576]"
"[0.1970145127602986, 0.19683867312815725, 0.19625313427983498, 0.19630367111186592, 0.19622874883364658, 0.19630922392314795, 0.19636038432315905, 0.1957630116720589, 0.1961690544777987, 0.19567800875829192]","[0.21221542358398438, 0.21209455078298395, 0.21259331974116238, 0.2126136774366552, 0.2122244970365004, 0.21215871247378262, 0.21224591542374005, 0.21259839561852542, 0.2122281464663419, 0.21219532869078897]"
"[0.1968979467542804, 0.19694025799327966, 0.19670981655315478, 0.1962686701848799, 0.19620368584078185, 0.1963976671805187, 0.1960802625636665, 0.19603718756412974, 0.19604864260371851, 0.19572951446990577]","[0.21231278506192294, 0.2123186019333926, 0.21216875314712524, 0.21302652494473892, 0.2120737067677758, 0.21264966915954242, 0.21241497993469238, 0.21238191019405017, 0.21289566159248352, 0.21235899356278506]"
"[0.19708145850775194, 0.19686352932939724, 0.19635291754895326, 0.1965896351909151, 0.1964443719812802, 0.19608509646994726, 0.19593612614030742, 0.195944254343607, 0.19583655498465713, 0.19601559045971656]","[0.21267810057510028, 0.21235461262139407, 0.21273317391222174, 0.21263240548697385, 0.21291674673557281, 0.2120593325658278, 0.21178294040940024, 0.21184563501314682, 0.21171017262068662, 0.21204174919561905]"
"[0.19682158240858388, 0.1968304101301699, 0.1967661018882479, 0.19659610548797918, 0.19628238267436318, 0.19619254114068285, 0.19604877184848396, 0.19624334436898327, 0.19611340761184692, 0.1959953609169746]","[0.21199903840368445, 0.21246785738251425, 0.21232641826976428, 0.21207452362233942, 0.2123858711936257, 0.21177608316594904, 0.21217298101295123, 0.2122308002276854, 0.21273561228405347, 0.21208188479596918]"
"[0.19691321170147585, 0.19651694717455884, 0.1963937173084337, 0.19652990145342691, 0.19603867585561713, 0.19595276237446435, 0.19620932836313637, 0.19599036248971005, 0.19592797642155568, 0.19572379257606]","[0.2123518247495998, 0.21243990686806766, 0.21276268498464065, 0.21293590691956607, 0.21185028688474136, 0.21256788481365552, 0.21277422932061282, 0.21175540712746707, 0.2120402536608956, 0.21197611906311728]"
"[0.19706478213169137, 0.1966145173171345, 0.1964964269071209, 0.19643655708249735, 0.19608002657793006, 0.19607375440548877, 0.1960147441345818, 0.19575933108524401, 0.19576735429617823, 0.19581702062670064]","[0.21267552538351578, 0.21207441525025802, 0.2119317650794983, 0.2120309756560759, 0.21225938336415726, 0.2126223770054904, 0.2127537104216489, 0.21239568564024838, 0.2122815495187586, 0.21212974732572382]"
"[0.1966683447969203, 0.19643154010480765, 0.19648898818663188, 0.19643895388865956, 0.196235753139671, 0.1962689310312271, 0.19604819754556735, 0.19609028389867472, 0.19604511118056822, 0.19568090574169644]","[0.21309141950173813, 0.21207784929058768, 0.21186711165038022, 0.21247284249825912, 0.2116930823434483, 0.21190291372212497, 0.2123266648162495, 0.21241698075424542, 0.21205740083347668, 0.21239354664629156]"
"[0.19669158878375073, 0.1968062535232427, 0.1963832448331677, 0.19634203202262215, 0.1963168847925809, 0.1961853925366791, 0.19603299395162233, 0.19619892187872712, 0.19584081078670462, 0.19606278076463815]","[0.2121179307048971, 0.2121271721341393, 0.21358384869315408, 0.2121696634726091, 0.21168554641983725, 0.21231188015504318, 0.21232963285662912, 0.21205122497948733, 0.21268947557969528, 0.21291255138137125]"
"[0.19692984481855313, 0.19665939208804345, 0.19674292799769616, 0.19660627887565263, 0.19646372380001204, 0.19617085371698653, 0.1960484510173603, 0.19594135545954414, 0.19606395415505584, 0.19583041129671797]","[0.21321094713427804, 0.21208968216722662, 0.21216885474595157, 0.2119342481548136, 0.21241288022561508, 0.212148517370224, 0.2117473076690327, 0.2123029814525084, 0.21158994192426855, 0.21196168932047757]"
"[0.19692612758704595, 0.1965654031658659, 0.19652568564123038, 0.19645672565212055, 0.19597192017399534, 0.196210116604153, 0.19602368179024482, 0.19596535788506877, 0.1957626861273026, 0.1957675160041877]","[0.2127673625946045, 0.2124812359159643, 0.21222039244391702, 0.21234976838935504, 0.21250880441882394, 0.21247142417864365, 0.21273088726130399, 0.21272072737867181, 0.21227451481602408, 0.21231189641085538]"
"[0.1968429759144783, 0.19656868689522453, 0.19633371960751864, 0.19621534402273139, 0.19621942800526715, 0.19609564200651888, 0.1959330929177148, 0.19576163658378076, 0.19554220101967149, 0.19613348799092428]","[0.212173269553618, 0.21246302805163644, 0.21195628426291727, 0.21248225461352954, 0.21176469190554184, 0.21201094578612933, 0.2122399224476381, 0.2117041986096989, 0.21191425215114246, 0.21275710653175006]"
"[0.19705684711130297, 0.19653884929661847, 0.1966771109371769, 0.19641283048050745, 0.19615517815156858, 0.19608100374438325, 0.19605969363937573, 0.1962206870773617, 0.19609722327821108, 0.19585593288042108]","[0.21253354847431183, 0.21198373220183633, 0.21264766563068738, 0.2122787670655684, 0.21216420287435706, 0.2120146399194544, 0.21161599186333743, 0.21232511645013635, 0.21237199279395017, 0.21286196193911813]"
"[0.1972551513083127, 0.19660166985526376, 0.19648801155236303, 0.19631789898385807, 0.19605546284999167, 0.1959104560771767, 0.19617365285450097, 0.19606620544681744, 0.19598203289265537, 0.195722045871068]","[0.21244427019899542, 0.21325892210006714, 0.21175942637703635, 0.21239047158848157, 0.2125118293545463, 0.21206755936145782, 0.21262871541760184, 0.21244817159392618, 0.21211962537332016, 0.2115246761928905]"
"[0.1967886704571393, 0.19663105372871673, 0.19633966387838733, 0.19617931088622736, 0.19620675046224983, 0.19623552118333018, 0.1961560635542383, 0.1959241583031051, 0.195643208312745, 0.19594576285809887]","[0.2120671272277832, 0.2126620195128701, 0.21218753131953152, 0.21174808659336783, 0.21228136393156918, 0.2123325223272497, 0.21195683560588144, 0.21223798800598492, 0.2129524201154709, 0.21235164593566547]"
"[0.1970737652511013, 0.19666478341939497, 0.19654100289454265, 0.19613170783434594, 0.19637532022838688, 0.19593284134658015, 0.19589438380635515, 0.19623658296709157, 0.1959761070961855, 0.1958302160610958]","[0.2124225768175992, 0.21245738186619498, 0.2124240588058125, 0.2122513150626963, 0.2126870399171656, 0.21166749569502744, 0.21261178769848563, 0.2119668871164322, 0.21208165856924924, 0.21265064179897308]"
"[0.19679097101396445, 0.19659393326360353, 0.1963052819578015, 0.1963260582819277, 0.19629056979807055, 0.19608613012396559, 0.19593358572040284, 0.1959232041726307, 0.19594989793033016, 0.19574266459260667]","[0.21255069700154391, 0.21215284141627225, 0.21184014732187445, 0.2125284360213713, 0.21262075006961823, 0.21266845545985483, 0.21240075609900735, 0.21312334320761941, 0.21222176199609583, 0.21191650358113376]"
"[0.19707491172819722, 0.1966864883291478, 0.1966263718751012, 0.19603131787509334, 0.19633798498888405, 0.19573565542089696, 0.19613959792317176, 0.19591995161406847, 0.19594862798647006, 0.19583322974492093]","[0.21204739402640949, 0.2125357768752358, 0.21206508847800168, 0.21213020248846573, 0.21235618537122553, 0.21242559498006647, 0.21318529004400427, 0.21238376064734024, 0.21233417229218918, 0.21213390068574386]"
"[0.1967267096042633, 0.19652860064287575, 0.19619918394149566, 0.19621189896549499, 0.19631576021106875, 0.1960933019160008, 0.19578936118252424, 0.19576700594352217, 0.1958831623196602, 0.19563073953803706]","[0.21225658871910788, 0.21232868324626575, 0.21268796920776367, 0.21199404922398654, 0.21220221573656256, 0.21202911707487973, 0.21215217357332056, 0.21327932314439255, 0.2121237340298566, 0.21201031316410412]"
"[0.19669495614207522, 0.1966382481005727, 0.19630254014414183, 0.1964201914260582, 0.1961975780372717, 0.19608701750331994, 0.19580655058427732, 0.19612111402105312, 0.19565170425541548, 0.19562878611744666]","[0.21220023523677478, 0.21199022639881482, 0.2123894528909163, 0.2119102884422649, 0.21283144571564414, 0.21247263117270035, 0.21236239238218826, 0.21285870400342075, 0.2125936814329841, 0.21268634633584457]"
"[0.19684289791146103, 0.1963126187269785, 0.19645963350729068, 0.1962115431622583, 0.19631794794481627, 0.19595539752317934, 0.19567364226190412, 0.1958695298098788, 0.19592399089312068, 0.19590374371226954]","[0.21206991916353052, 0.21325422010638498, 0.21310770511627197, 0.21253509684042496, 0.21218788217414508, 0.21195732869885184, 0.21205235475843603, 0.21254150163043628, 0.21227746930989352, 0.2133126136931506]"
"[0.19673281512698348, 0.19654955365219895, 0.1962975500797739, 0.19624298050695535, 0.19625567051829124, 0.19575741659013593, 0.19616961083850082, 0.1958876393583356, 0.19618990667620484, 0.19587363196270807]","[0.21258080682971262, 0.21273661066185345, 0.21239298311146823, 0.2126407731663097, 0.2116752497174523, 0.21197062595324082, 0.21220732141624798, 0.2127845978195017, 0.21257034215060147, 0.2122886370528828]"
"[0.1969767975411853, 0.19661671995204322, 0.19614193284389925, 0.19623231948638448, 0.1962438410490143, 0.19622957752067216, 0.1958706766671064, 0.19567110480702654, 0.19575260245070167, 0.19575237391554579]","[0.2125579145821658, 0.21244960887865585, 0.21259954978119244, 0.21300151944160461, 0.21182468127120624, 0.21235106885433197, 0.21221341463652524, 0.2123311311006546, 0.21254715594378384, 0.2122592655095187]"
"[0.196724144779906, 0.19618613143660585, 0.19647235849073955, 0.19623064979606744, 0.1962414620330139, 0.19625782784150572, 0.19608825939346333, 0.19609613990297123, 0.19570276232398287, 0.19566498955293576]","[0.2127016850493171, 0.21234212544831363, 0.21242222460833463, 0.21297399293292651, 0.2115914604880593, 0.21236008134755222, 0.2118884568864649, 0.21207450330257416, 0.21209426766092127, 0.21275850046764722]"
"[0.19675151745275576, 0.1967788835873409, 0.19645951422197477, 0.19656685542087166, 0.19614647678574737, 0.1956740435288877, 0.19583692340826503, 0.19566720450411038, 0.19591454963903038, 0.19564365032984285]","[0.21247704191641373, 0.21261304345997897, 0.21216216006062247, 0.21261563084342264, 0.2120262709530917, 0.2133134346116673, 0.2118168811906468, 0.212460765784437, 0.2123232971538197, 0.2127622745253823]"
"[0.19675449236315123, 0.19646568337873538, 0.19638622901877578, 0.19603709602842526, 0.1963080480998876, 0.19574055493790277, 0.1958811419958971, 0.19561066767390894, 0.19553937816194125, 0.19550641656530146]","[0.21259516613049942, 0.21262378855185074, 0.21240457079627298, 0.21231123805046082, 0.2123335301876068, 0.21208151091228833, 0.21312760223041882, 0.21265182170000943, 0.2125210464000702, 0.21184809641404587]"
"[0.1967430656053582, 0.19635968868221557, 0.196149470246568, 0.1962280608713627, 0.19621489151399962, 0.19630666578910788, 0.19595041931891927, 0.1960066445171833, 0.19574958572582324, 0.1954629775516841]","[0.21279560300436887, 0.21268159015612167, 0.21214596791700882, 0.21196134117516605, 0.21221675926988776, 0.21312882548028772, 0.21254263547333804, 0.21273549849336798, 0.2125104625116695, 0.21256165477362546]"
"[0.1968197533670737, 0.1966660459126745, 0.19621812894332166, 0.1960277289760356, 0.1963165189538683, 0.19609329955918448, 0.19600400100557172, 0.19549352189107816, 0.1962274446779368, 0.1956481819554251]","[0.21224005113948474, 0.21227271854877472, 0.2124914675951004, 0.21202730319716714, 0.21174448999491605, 0.2124615176157518, 0.21199274198575455, 0.21263861520723862, 0.21189030869440598, 0.212825821204619]"
"[0.19669386546830742, 0.1963955267351501, 0.19634428308630475, 0.1961379410052786, 0.19634655718596614, 0.1958416858497931, 0.19582560263117965, 0.1957861708135021, 0.19574319890567235, 0.19555730844030575]","[0.21279501914978027, 0.21262299472635443, 0.21231527355584232, 0.21242604472420432, 0.21301176466725089, 0.21229480342431503, 0.21263909068974582, 0.21238193999637256, 0.21212136203592474, 0.21225848523053256]"
"[0.1967913582921028, 0.19663558793919428, 0.19643700274885917, 0.19613160086529596, 0.1958482758883311, 0.19598115326798693, 0.1958540647613759, 0.1956887863272307, 0.1958946609983639, 0.19577539073569433]","[0.21298539503054184, 0.21306958659128708, 0.21218373423272913, 0.2122567282481627, 0.21233592114665292, 0.2125056954947385, 0.2124754637479782, 0.21224441040645947, 0.2121438438242132, 0.2122283930128271]"
"[0.19695692022844236, 0.19672563550423602, 0.19620956936661077, 0.19611330071882327, 0.19622633636605982, 0.19586218543806855, 0.1959175346609281, 0.19576478703897826, 0.19553512532492073, 0.1955334551784457]","[0.21239093487912958, 0.21291931921785529, 0.21258457817814566, 0.21189521253108978, 0.21250324222174558, 0.21253411742773923, 0.21272760358723727, 0.21192847869612955, 0.21189068393273788, 0.21237184378233823]"
"[0.19663560284035547, 0.19648260440753432, 0.19622993758138346, 0.19611296422627508, 0.1961445543839007, 0.1959615120170068, 0.19590285085901923, 0.19577951957376635, 0.19565789834881314, 0.19537752030455335]","[0.2133740701458671, 0.2122442288832231, 0.21238480643792587, 0.21230257641185413, 0.2116091874512759, 0.21203212440013885, 0.21243676949631085, 0.2124687893824144, 0.2127001014622775, 0.21256806633689188]"
"[0.19657305795319227, 0.1965053873706837, 0.19631701008397706, 0.19609352186018106, 0.19606999627181462, 0.1962454454327116, 0.19569506967554287, 0.1957575586833516, 0.19571081381671282, 0.19540433692080633]","[0.21252477846362375, 0.21222747591408817, 0.21261002936146475, 0.21218655461614783, 0.2122323282740333, 0.21297952261838046, 0.2128226553851908, 0.21182935752651907, 0.21174646372144873, 0.2126475220376795]"
"[0.1965753732591259, 0.19628430735699984, 0.19633362244586555, 0.19629850436230095, 0.19608074487472066, 0.1960343731453224, 0.19587490281888417, 0.1961121045205058, 0.19570406237427068, 0.19572991915807433]","[0.21223779835484244, 0.21262287958101792, 0.21205747262998062, 0.2122811038385738, 0.21362534165382385, 0.21248004246841778, 0.21241093494675375, 0.2121700576760552, 0.21236778524788943, 0.2134329012849114]"
"[0.19658681491808017, 0.1967044275025932, 0.19602224641308494, 0.19624728671446137, 0.19607722272678296, 0.19610757669624018, 0.1957503668203646, 0.19553276919284646, 0.19577772428794782, 0.19558669109733737]","[0.2122385027733716, 0.2132697349244898, 0.21217417581514877, 0.2124986540187489, 0.21281458708372983, 0.21297483146190643, 0.212037361480973, 0.21274333244020288, 0.2124211463061246, 0.21281804550777783]"
"[0.19648548671785665, 0.19635076881671437, 0.1963450723156637, 0.1962979236731724, 0.196087513499114, 0.19606130554967996, 0.1956330671602366, 0.19577100051909077, 0.19572897878836612, 0.19570548505503305]","[0.2129535349932584, 0.21301524612036618, 0.21245823800563812, 0.21248482845046304, 0.21272829987786032, 0.21244218268177725, 0.21257216280156915, 0.2129091417247599, 0.21246964823115955, 0.21256235512820157]"
"[0.19662930512306642, 0.19632310800406397, 0.1959706818570896, 0.19598179538639224, 0.19584819263949685, 0.1960303170644507, 0.19592817705504748, 0.19553862633753796, 0.19596853320087707, 0.19570468062040758]","[0.21273792060938748, 0.2124974267049269, 0.2120511748573997, 0.21239031580361453, 0.21263727003877814, 0.2122425450520082, 0.21257440745830536, 0.2124888612465425, 0.21252470937642184, 0.2133419933644208]"
"[0.1966871052068107, 0.19643566559772102, 0.1964164903121335, 0.19613863140040513, 0.1959639661470238, 0.19610925855077044, 0.19555585656543167, 0.19578537747872118, 0.1956771983936125, 0.19553142443907504]","[0.21246387335387143, 0.2126761173660105, 0.2122119055552916, 0.21220263703302902, 0.21242679113691504, 0.21248289129950784, 0.2123379341580651, 0.21234330264004794, 0.21282028745521198, 0.21225329420783304]"
"[0.19688856487675588, 0.1962617594672709, 0.19615466086840144, 0.1958523453498373, 0.195778773679417, 0.19606599576619207, 0.19553279200074625, 0.19592986103831506, 0.195690141116478, 0.195432147505332]","[0.2126016007228331, 0.2125679146159779, 0.2128499908880754, 0.21279852092266083, 0.21279046345840802, 0.21220239319584586, 0.21244547990235416, 0.21290874752131375, 0.2125047133727507, 0.21213110874999652]"
"[0.19649847368804776, 0.19653118135673658, 0.19619994336853222, 0.19597952782499548, 0.19618987991493575, 0.19564502062846204, 0.1955114920832673, 0.1957495998667211, 0.195588047787243, 0.19521756736295565]","[0.21247807145118713, 0.21307497403838419, 0.21254447373476895, 0.21316238831390033, 0.21250307830897244, 0.21206915920430963, 0.21279798177155582, 0.2125223929231817, 0.21214032715017145, 0.2127573463049802]"
"[0.19643466007344576, 0.19655770268671366, 0.19623279297838406, 0.19635654940288894, 0.19620636713748074, 0.19616728716967058, 0.1956685819492048, 0.19543456012497143, 0.1959032600327414, 0.1955257068027039]","[0.21233358030969446, 0.21218973398208618, 0.21245086734945123, 0.2122811864722859, 0.21301850270141254, 0.21245695921507748, 0.2123430290005424, 0.21321794390678406, 0.2125988467173143, 0.21228209273381668]"
"[0.19674611365308567, 0.19617870860562034, 0.19616515098177656, 0.1958711430126307, 0.19570831057368493, 0.1962809177229599, 0.19595887314300148, 0.19550593159332566, 0.19571600268994058, 0.1954321982909222]","[0.2130333645777269, 0.21251544898206537, 0.21230648187073795, 0.21236405860293994, 0.21282673288475384, 0.21286453713070264, 0.21195471286773682, 0.2120232649824836, 0.21229145743630148, 0.2121318687092174]"
"[0.19672231398979012, 0.19648621755899215, 0.19605086424521037, 0.19588251313080593, 0.19593159261406684, 0.1957362114014674, 0.19595223497979494, 0.19613500623678676, 0.1956861038901368, 0.19545029666350813]","[0.21268057010390543, 0.21274866299195724, 0.21240489455786618, 0.21258428692817688, 0.21257800676605917, 0.2122582197189331, 0.21288853206417777, 0.21287129412997852, 0.21196386353536087, 0.21287413076920944]"
"[0.19658323362165567, 0.196314666344195, 0.19623338050988257, 0.19590571674765372, 0.19574446482013683, 0.19560161628285233, 0.19553581959739022, 0.1954295804001847, 0.1953026998255934, 0.19515481842111568]","[0.21309167688543146, 0.2124120985919779, 0.21249887618151578, 0.2127469927072525, 0.21336396038532257, 0.21227075836875223, 0.21244676817547192, 0.21251845359802246, 0.2123934653672305, 0.21265490624037656]"
"[0.19659645794605723, 0.19639244675636292, 0.1964884517448289, 0.19591294282249042, 0.19615220506580508, 0.19605176013951398, 0.19571391211784617, 0.19591207923937817, 0.1955704549137427, 0.19579137268723273]","[0.21232330799102783, 0.21330789815295825, 0.21243475648489865, 0.21241021156311035, 0.21235852214423093, 0.21228413012894717, 0.21290733462030237, 0.21205636452544818, 0.21247545832937415, 0.21258784559640018]"
"[0.1963909624182448, 0.19641287852914965, 0.19615581403581464, 0.19598330238035747, 0.1956215789731668, 0.19589937265430177, 0.19560099453950414, 0.19588105061224528, 0.19554661472841184, 0.19517309036181898]","[0.2124198918992823, 0.21291526610201056, 0.21213962679559534, 0.21216215193271637, 0.21232227032834833, 0.2124268046834252, 0.21216693791476163, 0.2121513323350386, 0.21229203858158804, 0.21201023188504306]"
"[0.1966282400701727, 0.19643032147872205, 0.19601025888506246, 0.1958280750075165, 0.19546337927482565, 0.1959505459027631, 0.19569913959320712, 0.19552908138352998, 0.19541681238583156, 0.1954408686379997]","[0.21260871128602463, 0.21268114041198383, 0.21343384276736865, 0.2123167338696393, 0.21314287050203842, 0.21296612376516516, 0.21185639907013287, 0.21277656202966516, 0.21301223608580502, 0.21251884373751553]"
"[0.19649716299407335, 0.196244515478611, 0.196032958219246, 0.1959086592708315, 0.19557936025821432, 0.1957329656092488, 0.19603912289045294, 0.19553028662898103, 0.1952651807544183, 0.19509616524589304]","[0.21310051462867044, 0.21239878237247467, 0.2126717580990358, 0.21254566311836243, 0.21361954510211945, 0.21382206678390503, 0.21253314749761062, 0.2124599055810408, 0.2131063396280462, 0.21283095397732474]"
"[0.196446635893413, 0.196255734228358, 0.19641113919871195, 0.19589509396832816, 0.19589274992444078, 0.19560645687945036, 0.19556100727344045, 0.19554666870710802, 0.19535300804644215, 0.19517473427920926]","[0.21237105266614395, 0.21270683949643915, 0.21255694736133923, 0.21225892549211328, 0.21253471347418698, 0.21227651563557712, 0.21243855628100308, 0.2125566385009072, 0.21293143115260385, 0.21214054389433426]"
"[0.19631262306047945, 0.19613275258820884, 0.19601089172825523, 0.19574382703523246, 0.1958255941162304, 0.19559507619361488, 0.1953779343439608, 0.1954620395387922, 0.19544650104885197, 0.19549208856662925]","[0.21235151317986575, 0.21312054991722107, 0.21218893067403274, 0.21167306195605884, 0.21264133805578406, 0.2127103791995482, 0.21247505870732394, 0.2139233174649152, 0.212145287882198, 0.2129586853764274]"
"[0.1968617153411009, 0.196270261948206, 0.1958518586292559, 0.19575513762478924, 0.19594983346000008, 0.19551270941690524, 0.1955387456988802, 0.1954636844445248, 0.19544425462277568, 0.19529712914812322]","[0.21242117204449393, 0.21258813278241592, 0.21277167986739765, 0.21286938813599673, 0.2127110700715672, 0.21288365532051434, 0.21286527541550723, 0.21254045448519968, 0.21377424895763397, 0.21290834654461255]"
"[0.19630061911076915, 0.1961557599050658, 0.19611497132145628, 0.19610745855131928, 0.19569847497100734, 0.1955115256869063, 0.19561874638406598, 0.19551361154536812, 0.1955044540975775, 0.19526914887282312]","[0.21227088976990094, 0.21290056678381833, 0.21187030185352673, 0.21211132949048822, 0.21266276050697674, 0.2124782678755847, 0.21244961836121298, 0.21214822070165115, 0.21297753128138455, 0.2122482047839598]"
"[0.1968172888974754, 0.19629495590925217, 0.19591137766838074, 0.1958101010900371, 0.19576642707902558, 0.1956435809938275, 0.1954822348696845, 0.19542715067462046, 0.19550469069152462, 0.19551318131235182]","[0.21259893747893246, 0.21206202154809778, 0.21239113130352713, 0.2122577198527076, 0.212388277053833, 0.2126942900094119, 0.21226779032837262, 0.21279289912093768, 0.21278521689501675, 0.21284935826605017]"
"[0.1962812693447483, 0.1961124566744785, 0.19603669187244105, 0.19588944156255042, 0.1959820038505963, 0.19547274039716137, 0.19587514610314855, 0.19555744156241417, 0.19531487422634145, 0.19524902424642018]","[0.21308290281079031, 0.2127084108916196, 0.21230614862658762, 0.21267733655192636, 0.2132200774821368, 0.21224179999394852, 0.211960955099626, 0.21254456314173611, 0.2121899046681144, 0.2124423777515238]"
"[0.1962132082909954, 0.1960204506711084, 0.1959216564285512, 0.19630981525596308, 0.19583977181084303, 0.19556468725204468, 0.1958008118125857, 0.19532068681960202, 0.1955077762962604, 0.1952184244078033]","[0.2126451920379292, 0.21241485259749673, 0.2122341109947725, 0.21259820461273193, 0.21237688172947278, 0.21289207312193784, 0.2124205773526972, 0.2128052616661245, 0.21268055655739523, 0.21290657059712845]"
"[0.19643515150765983, 0.19615251244026788, 0.1961960559900926, 0.19576474940594363, 0.1957539039454898, 0.1955733128956386, 0.19528446605010907, 0.19587467397962297, 0.19512420383339024, 0.1952297318042541]","[0.21285812827673825, 0.21297001025893472, 0.21228182044896213, 0.21325588768178766, 0.2125968960198489, 0.21307072314349088, 0.21269305592233484, 0.2126044671643864, 0.21261054954745554, 0.2124797742475163]"
"[0.19642041638797644, 0.19625680118191, 0.19588238457027746, 0.19574112247447578, 0.1955774437864216, 0.195696478139381, 0.1955669616558114, 0.19547077260759413, 0.19526404332445593, 0.19506958879682482]","[0.21298795803026718, 0.21297365562482315, 0.21308913962407547, 0.212892238389362, 0.21280001239343124, 0.21215437217192215, 0.21263501048088074, 0.21270587227561258, 0.21249412271109494, 0.2134692221879959]"
"[0.19659818009454377, 0.19635491035118394, 0.19594852459065767, 0.1960662033180801, 0.1957070865497297, 0.1956298198474913, 0.19536229473899822, 0.19522991137845175, 0.1954009852239064, 0.19536858751457564]","[0.2124742865562439, 0.2134370438077233, 0.2126548479903828, 0.21260225772857666, 0.21312040767886423, 0.21312910995700143, 0.21271776204759424, 0.21279699423096396, 0.21320030228658157, 0.21287299015305258]"
