params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.002_10_5_10000,68.49970388412476,0.0,0.018455982208251953,0.0,0.002,10,5,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 5, 'batch_size': 10000}",0.01691652360408069,0.01691652360408069,0.0,11,0.02748495190550837,0.02748495190550837,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_10_15_10000,73.43356204032898,0.0,0.07271099090576172,0.0,0.002,10,15,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 10000}",0.01607264462465874,0.01607264462465874,0.0,12,0.03817795947972069,0.03817795947972069,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_15_5_10000,71.16615414619446,0.0,0.06973385810852051,0.0,0.01,15,5,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 10000}",0.014627382059071214,0.014627382059071214,0.0,13,0.045767927947097164,0.045767927947097164,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_5_15_5000,64.38292074203491,0.0,0.018843889236450195,0.0,0.001,5,15,5000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 5000}",0.014293200026558761,0.014293200026558761,0.0,14,0.029947090045161384,0.029947090045161384,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_15_20_10000,73.5181360244751,0.0,0.0714869499206543,0.0,0.002,15,20,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 10000}",0.014250436647767928,0.014250436647767928,0.0,15,0.030312549183102333,0.030312549183102333,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_5_15_1000,67.56070590019226,0.0,0.01851201057434082,0.0,0.001,5,15,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 1000}",0.012129585082261252,0.012129585082261252,0.0,16,0.07196305540093928,0.07196305540093928,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_5_5_500,62.46353793144226,0.0,0.020759105682373047,0.0,0.002,5,5,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 5, 'batch_size': 500}",0.01199369704098241,0.01199369704098241,0.0,17,0.0621034337891756,0.0621034337891756,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_15_5_1000,69.59952998161316,0.0,0.01883387565612793,0.0,0.01,15,5,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 1000}",0.01105874797976314,0.01105874797976314,0.0,18,0.07350684580402567,0.07350684580402567,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_5_20_10000,71.4080240726471,0.0,0.019491195678710938,0.0,0.01,5,20,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 5, 'module__num_units_1': 20, 'batch_size': 10000}",0.010473714298647185,0.010473714298647185,0.0,19,0.06596126803916513,0.06596126803916513,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_20_5_10000,70.40823483467102,0.0,0.01924896240234375,0.0,0.002,20,5,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 5, 'batch_size': 10000}",0.0092510945209614,0.0092510945209614,0.0,20,0.02156268444838505,0.02156268444838505,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_5_20_5000,63.07732605934143,0.0,0.020911216735839844,0.0,0.001,5,20,5000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 20, 'batch_size': 5000}",0.009044668982736925,0.009044668982736925,0.0,21,0.024062918524967447,0.024062918524967447,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_10_10_500,68.19884896278381,0.0,0.01920008659362793,0.0,0.001,10,10,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 500}",0.007716576789950413,0.007716576789950413,0.0,22,0.0740043583134643,0.0740043583134643,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_10_10_10000,73.56570196151733,0.0,0.0192720890045166,0.0,0.01,10,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 10000}",0.007338471537023494,0.007338471537023494,0.0,23,0.06565406455360545,0.06565406455360545,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_15_5_500,68.72606897354126,0.0,0.020374059677124023,0.0,0.002,15,5,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 500}",0.0070495435016584285,0.0070495435016584285,0.0,24,0.0640171967917329,0.0640171967917329,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.01_5_10_10000,70.08846020698547,0.0,0.019067764282226562,0.0,0.01,5,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 5, 'module__num_units_1': 10, 'batch_size': 10000}",0.004614555167985701,0.004614555167985701,0.0,25,0.0730787244553075,0.0730787244553075,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_20_10_10000,69.12678003311157,0.0,0.018224000930786133,0.0,0.001,20,10,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 10000}",0.004119857850859221,0.004119857850859221,0.0,26,0.013724236357833819,0.013724236357833819,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_5_15_10000,70.0141589641571,0.0,0.017863035202026367,0.0,0.001,5,15,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 10000}",0.0037768863245698503,0.0037768863245698503,0.0,27,0.01144611384920624,0.01144611384920624,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.001_10_20_500,60.69034385681152,0.0,0.01844000816345215,0.0,0.001,10,20,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 500}",0.0025422161118657804,0.0025422161118657804,0.0,28,0.10114586870215925,0.10114586870215925,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
0.002_15_15_500,58.74694895744324,0.0,0.018536090850830078,0.0,0.002,15,15,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 500}",0.0022642335277907044,0.0022642335277907044,0.0,29,0.11175136331257662,0.11175136331257662,0.0,7,300,0.3031376351327402,0.35193510516196147,0.05092085251803846,0.03179243986628755,0.019870398836071446,0.22952722112794954,0.003103415947407484,1.032292127609253,0.050878495,0.0017067763
