params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.001_15_5_500,62.29641914367676,0.0,0.01884007453918457,0.0,0.001,15,5,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 500}",0.02862298535529051,0.02862298535529051,0.0,11,0.0548294211604472,0.0548294211604472,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_10_10_500,58.09795618057251,0.0,0.017648935317993164,0.0,0.001,10,10,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 500}",0.027574507725113162,0.027574507725113162,0.0,12,0.07301463512624151,0.07301463512624151,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_10_20_1000,70.63287901878357,0.0,0.02033710479736328,0.0,0.001,10,20,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 1000}",0.027559538824325824,0.027559538824325824,0.0,13,0.07971703292231569,0.07971703292231569,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_10_15_10000,67.62266874313354,0.0,0.018450260162353516,0.0,0.002,10,15,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 15, 'batch_size': 10000}",0.02755363331980165,0.02755363331980165,0.0,14,0.03545322439908616,0.03545322439908616,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_5_5_500,58.379886865615845,0.0,0.06043410301208496,0.0,0.001,5,5,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 5, 'batch_size': 500}",0.02753839769261157,0.02753839769261157,0.0,15,0.05470663519637364,0.05470663519637364,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_10_10_10000,67.64890599250793,0.0,0.01792287826538086,0.0,0.01,10,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 10000}",0.026965980641239784,0.026965980641239784,0.0,16,0.05433504844794823,0.05433504844794823,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_5_15_1000,64.41270399093628,0.0,0.01995372772216797,0.0,0.001,5,15,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 1000}",0.026507946525450632,0.026507946525450632,0.0,17,0.07044058378666196,0.07044058378666196,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_5_5_5000,64.54329299926758,0.0,0.01796698570251465,0.0,0.002,5,5,5000,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 5, 'batch_size': 5000}",0.026345443888278863,0.026345443888278863,0.0,18,0.037074646784432064,0.037074646784432064,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_10_20_500,66.14818286895752,0.0,0.018867969512939453,0.0,0.001,10,20,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 20, 'batch_size': 500}",0.02596790253113146,0.02596790253113146,0.0,19,0.08633540632093617,0.08633540632093617,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_5_10_10000,67.47583723068237,0.0,0.06094789505004883,0.0,0.01,5,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 5, 'module__num_units_1': 10, 'batch_size': 10000}",0.025871457378617846,0.025871457378617846,0.0,20,0.045006905280609244,0.045006905280609244,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_20_5_10000,67.58134126663208,0.0,0.018211841583251953,0.0,0.01,20,5,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 5, 'batch_size': 10000}",0.024799615866632152,0.024799615866632152,0.0,21,0.04826613664900392,0.04826613664900392,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_10_10_1000,64.64164113998413,0.0,0.018489837646484375,0.0,0.001,10,10,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 1000}",0.023908512662199066,0.023908512662199066,0.0,22,0.06499164223181353,0.06499164223181353,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_5_15_10000,67.41378498077393,0.0,0.018275976181030273,0.0,0.002,5,15,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 10000}",0.0222152913202478,0.0222152913202478,0.0,23,0.030488990751928347,0.030488990751928347,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_5_20_10000,67.85901618003845,0.0,0.01808786392211914,0.0,0.01,5,20,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 5, 'module__num_units_1': 20, 'batch_size': 10000}",0.022095083405262006,0.022095083405262006,0.0,24,0.06718568782891787,0.06718568782891787,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_20_5_10000,67.57054114341736,0.0,0.018459081649780273,0.0,0.002,20,5,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 5, 'batch_size': 10000}",0.02167878863151229,0.02167878863151229,0.0,25,0.030118378673268054,0.030118378673268054,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_15_5_1000,68.40203380584717,0.0,0.019273996353149414,0.0,0.01,15,5,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 1000}",0.020359134991667083,0.020359134991667083,0.0,26,0.06977834277804928,0.06977834277804928,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_15_10_5000,63.252249002456665,0.0,0.018126964569091797,0.0,0.01,15,10,5000,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 5000}",0.019168163313913134,0.019168163313913134,0.0,27,0.07105840695786814,0.07105840695786814,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_15_10_500,58.009241819381714,0.0,0.018203020095825195,0.0,0.002,15,10,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 500}",0.017622023060592906,0.017622023060592906,0.0,28,0.08199482279189274,0.08199482279189274,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_15_15_500,58.464998960494995,0.0,0.018045902252197266,0.0,0.001,15,15,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 500}",0.017547421031624322,0.017547421031624322,0.0,29,0.08133510076840456,0.08133510076840456,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_5_15_500,61.22644782066345,0.0,0.021545886993408203,0.0,0.002,5,15,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 500}",0.01315538399660987,0.01315538399660987,0.0,30,0.08848484355773267,0.08848484355773267,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_10_5_10000,66.89063882827759,0.0,0.018239974975585938,0.0,0.002,10,5,10000,"{'optimizer__lr': 0.002, 'module__num_units_2': 10, 'module__num_units_1': 5, 'batch_size': 10000}",0.0068009067248233634,0.0068009067248233634,0.0,31,0.01911763839688485,0.01911763839688485,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_20_10_500,71.02396082878113,0.0,0.02011418342590332,0.0,0.002,20,10,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 500}",0.006270444558806876,0.006270444558806876,0.0,32,0.08192923436701494,0.08192923436701494,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_20_10_10000,68.27212882041931,0.0,0.01841902732849121,0.0,0.001,20,10,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 20, 'module__num_units_1': 10, 'batch_size': 10000}",-0.007043887993875897,-0.007043887993875897,0.0,33,0.006046031532822682,0.006046031532822682,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_5_15_10000,67.185555934906,0.0,0.01792287826538086,0.0,0.001,5,15,10000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 10000}",-0.021549993562677727,-0.021549993562677727,0.0,34,-0.001527182092736501,-0.001527182092736501,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.001_5_15_5000,64.58422493934631,0.0,0.02118706703186035,0.0,0.001,5,15,5000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 5000}",-0.022761167033205076,-0.022761167033205076,0.0,35,-0.0050578714225046895,-0.0050578714225046895,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_15_15_500,58.74413275718689,0.0,0.018780946731567383,0.0,0.002,15,15,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 500}",-0.029296376023203896,-0.029296376023203896,0.0,36,0.11487236018497371,0.11487236018497371,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_5_15_500,60.55212187767029,0.0,0.019433975219726562,0.0,0.01,5,15,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 500}",-0.03750893993575377,-0.03750893993575377,0.0,37,0.11447432750637065,0.11447432750637065,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.002_15_20_500,69.90785312652588,0.0,0.020209789276123047,0.0,0.002,15,20,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 500}",-0.04231590851591327,-0.04231590851591327,0.0,38,0.127138163103116,0.127138163103116,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_15_10_500,58.85099196434021,0.0,0.01825404167175293,0.0,0.01,15,10,500,"{'optimizer__lr': 0.01, 'module__num_units_2': 15, 'module__num_units_1': 10, 'batch_size': 500}",-0.048365242902909555,-0.048365242902909555,0.0,39,0.11983358819054657,0.11983358819054657,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
0.01_20_15_1000,69.31202721595764,0.0,0.019305944442749023,0.0,0.01,20,15,1000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 15, 'batch_size': 1000}",-0.08936320299236966,-0.08936320299236966,0.0,40,0.15743396102100515,0.15743396102100515,0.0,1,300,0.302084443652321,0.3510564195732369,0.054218239435812055,0.034209789023860626,0.01901256669717133,0.2471424653861155,0.0045525990426540375,1.2126524448394775,0.047579817,0.001478435
