train,val
"[0.20669802856080385, 0.2065519623610438, 0.20613865006943138, 0.20631701560044774, 0.20586604868270914, 0.20581952193561864, 0.20568299164273302, 0.20565831843687563, 0.20555300949787608, 0.20550832562908836]","[0.22270602665164255, 0.22202314842831006, 0.22240642525933005, 0.22242439470507883, 0.2227226820859042, 0.2235208438201384, 0.22298439930785785, 0.22244689681313254, 0.22316748581149362, 0.2232682772658088]"
"[0.20676732017677657, 0.20640746732147372, 0.20639633721843056, 0.20622043357211717, 0.20579097252719256, 0.20570976758489803, 0.2055037208661741, 0.2055515485758684, 0.20562824454842782, 0.2057002355553666]","[0.22141532735391098, 0.22210331667553296, 0.22259923409331928, 0.22241917388005691, 0.22329816764051263, 0.2231668924743479, 0.22264204648408023, 0.22264555096626282, 0.2228156734596599, 0.22335643118078058]"
"[0.20679059746314069, 0.20644700131854232, 0.20635475370348716, 0.20610841766608004, 0.20596738174861792, 0.2059401837842805, 0.20577146067303054, 0.2056783344976756, 0.20554037711450032, 0.20555854892852354]","[0.2221006913618608, 0.22194311158223587, 0.22219048982316797, 0.22214526615359567, 0.22232238000089471, 0.22332826392217117, 0.22270526804707266, 0.22227695990692486, 0.22263513505458832, 0.22329029034484515]"
"[0.20698096831234133, 0.2064014083268691, 0.20607250396694457, 0.20615752117366207, 0.20569749594647058, 0.2062336688443106, 0.20576093984501703, 0.2058615007874917, 0.20588198927592258, 0.20553650030372095]","[0.22195106067440726, 0.22236155650832437, 0.2223367230458693, 0.22351485084403644, 0.22267451746897263, 0.22257776693864303, 0.2226181301203641, 0.22257177125323901, 0.22279492156072098, 0.22286145118149844]"
"[0.20688769130074247, 0.2065948094336354, 0.20623551172261334, 0.2059208423811562, 0.20585608163050242, 0.2059944130632342, 0.20596601738005269, 0.20620758390548277, 0.2053975567829852, 0.20563322336089854]","[0.22180239856243134, 0.22193440117619254, 0.22247521850195798, 0.22272899069569327, 0.22213775325905194, 0.2222082018852234, 0.2230535325678912, 0.22356868467547678, 0.22305876287547025, 0.22295981374653903]"
"[0.20695752513651944, 0.206529971288175, 0.20624256042801603, 0.2062075312952606, 0.20592205180805556, 0.20604320995661676, 0.20566723031961187, 0.20577393122473542, 0.20548886912209646, 0.20576221070119313]","[0.22208162464878775, 0.22215445068749515, 0.22296840629794382, 0.22246335446834564, 0.22392019629478455, 0.22268365594473752, 0.22347605363889175, 0.22268520431085068, 0.2228949706662785, 0.22348599677736108]"
"[0.20701586151001405, 0.2063663734161124, 0.20608162758301715, 0.2061603957292985, 0.20599227976434084, 0.20569387724509045, 0.20618189734463788, 0.20570859829990232, 0.20562511849768308, 0.20551430160293774]","[0.22200522097674283, 0.2223547724160281, 0.22239417921413074, 0.22201151197606867, 0.22288079966198315, 0.22268915176391602, 0.22324952754107388, 0.22285800224000757, 0.223105402155356, 0.22286357256499204]"
"[0.20701196440020386, 0.20656753696349203, 0.20619879374090505, 0.20583849658771436, 0.20601688599099918, 0.20556819667013324, 0.20587403897424134, 0.2056382550876968, 0.20558292677207868, 0.20553916327807367]","[0.22186579216610303, 0.22185114432464947, 0.22236628830432892, 0.22197544032877142, 0.22277005287733945, 0.22328375008973209, 0.22289494086395611, 0.2226690406149084, 0.2232736823233691, 0.2237401550466364]"
"[0.20714253787787593, 0.2064510279772233, 0.2062280883594435, 0.20610387395231092, 0.20602631781782424, 0.20566284169956128, 0.20563161996554355, 0.20568221944327258, 0.20541202717897844, 0.20568205925578975]","[0.22222118079662323, 0.22212581742893567, 0.22220023382793774, 0.22302964329719543, 0.22349896078759973, 0.22262838347391647, 0.22315646572546524, 0.22400297224521637, 0.22247664765878158, 0.22328305515376004]"
"[0.2068233093132778, 0.20632251891858724, 0.2063646532443105, 0.20624315008825186, 0.20584259942478064, 0.20593469772411852, 0.20572651823868557, 0.20567293769242811, 0.20578226948879202, 0.20532465908600359]","[0.22115159305659207, 0.22205350344831293, 0.22263088551434604, 0.22260627963326193, 0.22349716858430344, 0.2231533039699901, 0.222614662213759, 0.2236963469873775, 0.22362363473935562, 0.2233529104427858]"
"[0.20688558004948557, 0.20636507564661455, 0.2059632111720893, 0.20607708120832638, 0.20572475237505777, 0.20567996358993101, 0.2056412683153639, 0.20557798946998557, 0.20545174135845534, 0.20533531782578449]","[0.2219795516946099, 0.2224273532629013, 0.22315674749287692, 0.2226996977220882, 0.22269834578037262, 0.22268340533429926, 0.22335314073345877, 0.22300397536971353, 0.22334495864131235, 0.2231761718338186]"
"[0.2070393963735931, 0.206388387981118, 0.20638760901531394, 0.20588844223898284, 0.2056514313634561, 0.2056054629537524, 0.20573825670444235, 0.20577876482691085, 0.20570421766261665, 0.20523982495069504]","[0.22150262242013757, 0.22207211364399304, 0.22256844693964178, 0.22222219272093338, 0.22229684482921253, 0.22297691892493854, 0.2229536988518455, 0.2228911356492476, 0.22327665713700381, 0.22299167242917148]"
"[0.2068788082319863, 0.20637941086778835, 0.20636002932276046, 0.20618097149595924, 0.20599539228239838, 0.2058643317040132, 0.20590264593460122, 0.2055950554049745, 0.20557611891809774, 0.20554520630714845]","[0.22200276905840094, 0.22270722009918906, 0.22247556122866544, 0.22204025089740753, 0.2231213314966722, 0.22319076548923145, 0.22354232316667383, 0.22268701683391223, 0.22281606630845505, 0.2228055460886522]"
"[0.20695267153941854, 0.2063719254671311, 0.20620130260988156, 0.2058159851906251, 0.20598968240071316, 0.20556199094470667, 0.20571540524156726, 0.2054559900140276, 0.20562787969805757, 0.2054087632164663]","[0.2225066287951036, 0.22252446548505264, 0.2227636223489588, 0.22264466231519525, 0.2227742631327022, 0.22270643575624985, 0.2227289378643036, 0.22324388271028345, 0.22327468611977316, 0.22299791195175864]"
"[0.2069822992293202, 0.2063482399193608, 0.20643540654255418, 0.20580364687710392, 0.20608508754141477, 0.2057713838864346, 0.2055073511235568, 0.20558576088170616, 0.20570730463582643, 0.2053991913491366]","[0.22238345444202423, 0.22272621095180511, 0.2221085862679915, 0.22245468199253082, 0.22284909947351975, 0.22287305783141742, 0.223305268721147, 0.22322984581643884, 0.22375104915012012, 0.22320044447075238]"
"[0.20699857205760722, 0.20640563797585817, 0.2059060368610888, 0.20590468526494746, 0.2058099864088759, 0.20591250244452028, 0.20558058835413992, 0.20561688788691346, 0.20547690561839513, 0.20539436398112043]","[0.2216435264457356, 0.2220353836363012, 0.2225375392220237, 0.22256947376511313, 0.22288599068468268, 0.2232294665141539, 0.22313441742550244, 0.22239097140052103, 0.2233604070815173, 0.22274274582212622]"
"[0.20685714544082173, 0.20626279818160193, 0.20619056784376807, 0.20588175724355542, 0.2059235543924935, 0.20571809938671637, 0.20572244938539, 0.20565258529113264, 0.20571227736619055, 0.20540834127032026]","[0.2218518311327154, 0.22294973107901486, 0.22292311489582062, 0.22263382104310123, 0.22297470813447778, 0.22318480773405594, 0.2236629087816585, 0.22346884283152493, 0.22306021099740808, 0.22339938987385144]"
"[0.2068016463700606, 0.20654766854583, 0.20601627063386294, 0.20569310306894537, 0.20603052222607088, 0.20622637685464354, 0.2057593191156582, 0.2055811273808382, 0.20538176048775109, 0.20567880890199117]","[0.22148709811947562, 0.2220027826049111, 0.22346604818647559, 0.22277452864430167, 0.22497535022822293, 0.22299536114389246, 0.22285502336241983, 0.22241824729876083, 0.22366426749662918, 0.22250007770278238]"
"[0.20669999232097547, 0.20627756249539705, 0.20657039494538793, 0.2060614372698628, 0.2054931082743771, 0.2056090850763175, 0.20547739978955717, 0.20570574442342837, 0.20573865774334693, 0.20547208494069624]","[0.22264171594923193, 0.2227063924074173, 0.22259350256486374, 0.22247590937397696, 0.223343702879819, 0.222794462334026, 0.223537801341577, 0.2227239893241362, 0.22366800226948477, 0.222985101017085]"
"[0.20686838639025784, 0.20637015587821297, 0.20646589903198942, 0.20596897130718037, 0.20583920431684474, 0.20553138852119446, 0.20548167383792448, 0.20552480798594805, 0.20531129494917635, 0.2054962745430518]","[0.22223618897524747, 0.22258192978122018, 0.22278265384110538, 0.22238333929668774, 0.22278598899191077, 0.2226789200847799, 0.22290519150820645, 0.2227654362266714, 0.2235066145658493, 0.22327634421261874]"
"[0.20701880829066646, 0.20660515570518923, 0.20621221892687738, 0.20618778816899475, 0.20598769659290508, 0.20599288554215917, 0.20562017389706203, 0.20568102750242973, 0.20540159682230075, 0.2055321022564051]","[0.22196542539379813, 0.22238713096488605, 0.22249142690138382, 0.22276992418549277, 0.22283213246952405, 0.22333853082223373, 0.22262206402691928, 0.22438560561700302, 0.22337257049300455, 0.22366413880478253]"
"[0.20675102651727442, 0.20615982674822517, 0.20625880299782268, 0.20590794740282758, 0.20594876723325983, 0.2058753360595022, 0.20571447072588667, 0.20556555901254928, 0.20546893912310504, 0.20515297429294002]","[0.22198896245522934, 0.22171433676372876, 0.2223988933996721, 0.22256303510882638, 0.2225134318525141, 0.22365206886421551, 0.22326653518460013, 0.22405778548934244, 0.22292682528495789, 0.22313364121046933]"
"[0.2068080873209603, 0.20629970790172109, 0.20609675469447156, 0.20578009072615175, 0.2058168762192434, 0.2058380865016762, 0.20556571593089978, 0.20557065771854655, 0.20568979972479295, 0.20514038722125852]","[0.22285374728116122, 0.22283939746293155, 0.22263986414129083, 0.22268561341545798, 0.22329441254789179, 0.22314105250618674, 0.22402946921912106, 0.22374372726136987, 0.2235082916238091, 0.22290204465389252]"
"[0.20663029289975457, 0.20619837848507627, 0.20632702416303206, 0.20560891698209607, 0.2057835658898159, 0.20563097328555827, 0.20553238294562515, 0.2056214309164456, 0.205284307045596, 0.20538699231585678]","[0.22217141498218884, 0.22187592901966788, 0.22253084995529868, 0.22297014160589737, 0.2227306772362102, 0.22384046424518933, 0.22300118885257028, 0.22331932999870993, 0.22290845215320587, 0.22341391444206238]"
"[0.20670189252313304, 0.20615282943662333, 0.20606622571239666, 0.2057122001234366, 0.20585335198105598, 0.2057902002517058, 0.20561594820144224, 0.2054655530623027, 0.20565132887995974, 0.20538925151435697]","[0.22305846891619943, 0.22223042222586545, 0.2230435379526832, 0.22258226708932358, 0.22328015890988437, 0.2236279398202896, 0.22347652234814383, 0.22400386766953903, 0.22369471869685434, 0.22334527969360352]"
"[0.20656157801954114, 0.20641241952472802, 0.2058510292245417, 0.20605548030259657, 0.20575262819017684, 0.20596528083694224, 0.20552075213315535, 0.20558724537187692, 0.20534619810629864, 0.20544648276908056]","[0.22213385457342322, 0.22191652926531705, 0.2218733077699488, 0.2222342247312719, 0.2227386696772142, 0.2229732722043991, 0.22299709780649704, 0.2232274995608763, 0.2231826822866093, 0.22329682111740112]"
"[0.206951126760366, 0.20637998912407426, 0.20600117096791462, 0.20583078128342724, 0.2058557816305939, 0.20583714681620502, 0.2055360860362345, 0.2057295659062814, 0.20559530842060947, 0.20538797153502095]","[0.22224246100945907, 0.2226367321881381, 0.2225882587107745, 0.22206840190020474, 0.22291540015827527, 0.22299996289339932, 0.22319720956412228, 0.22275121645493942, 0.22328845072876324, 0.22413087433034723]"
"[0.20684076480719507, 0.20625988987027383, 0.2063448442792406, 0.20577310390618384, 0.20587953347332624, 0.20564489568374594, 0.2055124503617384, 0.2054619474374518, 0.20565301088654264, 0.20554769997085845]","[0.22209437326951462, 0.22245028208602557, 0.22291852398352188, 0.22258564017035745, 0.22294801609082657, 0.22323594310066916, 0.2230605659159747, 0.22340098565275018, 0.22357849912209946, 0.2232637418942018]"
"[0.20675212631420214, 0.20628349695886886, 0.20637235516796307, 0.20595594586766497, 0.20571212759431529, 0.20534844757342824, 0.20528816218887055, 0.20582659329686845, 0.20571879434342288, 0.20507149732842736]","[0.22228219563310797, 0.2224580618468198, 0.2225868742574345, 0.2226149873300032, 0.2227804051204161, 0.2235206270759756, 0.22360310635783456, 0.2230811674486507, 0.22308127717538315, 0.2236655977639285]"
"[0.20662848332098552, 0.20616886795175318, 0.20600013343655332, 0.206176973803311, 0.20574480021486477, 0.20571990995382777, 0.20574453199396328, 0.20550824853838706, 0.20533538168790388, 0.20577469087985098]","[0.22226160087368704, 0.22262060100382025, 0.22286015478047458, 0.22325126826763153, 0.22275311703031714, 0.22312533990903335, 0.22289211777123538, 0.2232598973946138, 0.22310886057940396, 0.22353498773141342]"
"[0.2065710306775813, 0.20626585960996394, 0.20598501590441684, 0.20600560049013217, 0.20573757102294843, 0.20550804767681627, 0.20547189943644464, 0.20541846995451013, 0.20560853913122293, 0.20525184212898723]","[0.22276917912743308, 0.22239237075502222, 0.22268895398486743, 0.22306893224065955, 0.22285081446170807, 0.22281473604115573, 0.2231156568635594, 0.22312014617703177, 0.2236338501626795, 0.22419092871926047]"
"[0.20659242357526506, 0.20625086767332895, 0.20599135741287347, 0.20594634465417083, 0.20577807542012663, 0.20576511308246728, 0.20549517292149214, 0.20544993330021294, 0.2052183721442612, 0.20541648110564875]","[0.22178056023337625, 0.22217209501699967, 0.22289361466060986, 0.222647947343913, 0.22269190170548178, 0.2228354594924233, 0.2236228734254837, 0.2235469791022214, 0.22406711768020282, 0.22332621975378555]"
"[0.20661443639166502, 0.20625682099133122, 0.20605631385530745, 0.20614668666100017, 0.20567718467542104, 0.2058402396434424, 0.20561251287557641, 0.20555059368513068, 0.20542345013545485, 0.20516188123396464]","[0.22226203165271066, 0.222852192141793, 0.22271827405149286, 0.22263506596738641, 0.22320096736604517, 0.22266784445805984, 0.22277202931317416, 0.22388559850779446, 0.22297440740195187, 0.2235343320803209]"
"[0.20672776823749348, 0.20616823541266577, 0.20629546730494014, 0.20573283747142676, 0.20567161376987184, 0.20601741300553691, 0.2056617186385758, 0.20531579000609262, 0.20554708978351283, 0.20543908586307447]","[0.22225578806617044, 0.22268266027623956, 0.22265645726160568, 0.22287801179018887, 0.22355922785672275, 0.2234849970449101, 0.22367532280358401, 0.22328826920552688, 0.22325022383169693, 0.22325428778474982]"
"[0.2069276723326469, 0.20624562885080064, 0.20613480359315872, 0.20590882641928537, 0.20578144186613512, 0.20556430647871932, 0.20552260702361866, 0.20551960900121805, 0.205394408228446, 0.20533381311260923]","[0.22212726826017554, 0.22242069244384766, 0.22330783713947644, 0.22257445752620697, 0.2229874445633455, 0.22436516122384506, 0.22313853420994498, 0.22311725535176016, 0.22327715022997421, 0.2232503958723762]"
"[0.20657846498854307, 0.20651272638719909, 0.20599337728047856, 0.20566267641831418, 0.2056161431329591, 0.2056029504355119, 0.20553461979238355, 0.20547217419561076, 0.20530916780841593, 0.20521387944416125]","[0.2220956181937998, 0.22206280719150195, 0.2222423336722634, 0.2225643044168299, 0.22234628823670474, 0.22362011671066284, 0.22317498515952716, 0.22353416003964163, 0.22352167963981628, 0.22317832979288968]"
"[0.20675214425641664, 0.2064371288430934, 0.20596809320303858, 0.20599258386967134, 0.20575833290207143, 0.20561875752648529, 0.20557309307005942, 0.20558591263026607, 0.20536938233643162, 0.20524129370341496]","[0.2219985303553668, 0.22199668938463385, 0.22268820079890164, 0.2232684926553206, 0.22245966575362466, 0.22313187610019336, 0.22314349629662253, 0.22355034541000018, 0.2238484783606096, 0.22304756533015857]"
"[0.20680648422971062, 0.2060768475033799, 0.2058077229529011, 0.2061149938678255, 0.205934826968884, 0.2057605934690456, 0.20593257324427974, 0.20558979103759845, 0.20518493059338355, 0.20508687882399074]","[0.22201008552854712, 0.22268319807269357, 0.22260495749386874, 0.22295540977608075, 0.22294362295757642, 0.22298472036014905, 0.22358500144698404, 0.22343927079981024, 0.22349143841049887, 0.22383655201305042]"
"[0.20659326761960983, 0.20635582400219782, 0.20619532922092748, 0.2058962693019789, 0.20575919975431597, 0.20576358419291826, 0.20557751232872204, 0.20544683385868462, 0.20579062295811518, 0.2053824573451159]","[0.2224449027668346, 0.22262312878261914, 0.22316614606163718, 0.22254946421493182, 0.22247537022287195, 0.22366499629887668, 0.22445295344699512, 0.22366358204321427, 0.22408426349813287, 0.22457059946927158]"
"[0.20641323179006577, 0.20603229333551562, 0.20601092142109967, 0.2057257772100215, 0.20585851994704227, 0.20595442397253855, 0.20557004426206862, 0.20542016518967493, 0.20557871202425082, 0.20530813217771296]","[0.22233954749324106, 0.2231758562001315, 0.22359167445789685, 0.22260772504589774, 0.22484789111397482, 0.2228371568701484, 0.2235151150009849, 0.22327443144538187, 0.22363991087133234, 0.22374579174952072]"
"[0.20662214971926748, 0.2061665576635575, 0.20590193007065324, 0.2057519777088749, 0.20602394534008844, 0.20559318926261397, 0.20576131229802053, 0.20556722322897036, 0.20539049804210663, 0.20549378764568543]","[0.22220852971076965, 0.22221278060566296, 0.22295803779905493, 0.22292446819218723, 0.2227213518186049, 0.223621128634973, 0.22369074279611761, 0.22396794232455167, 0.2237738628279079, 0.22349471666596152]"
"[0.2066789845726928, 0.20615730328219278, 0.20575966883678826, 0.20578811636992864, 0.2057615967125309, 0.20540877370810023, 0.20526136974899137, 0.20552394934454743, 0.2051224909266647, 0.20519607879069388]","[0.22270981154658578, 0.22266908938234503, 0.22262116724794562, 0.22296571325172077, 0.22340188514102588, 0.22300884940407492, 0.22345937653021378, 0.22409154745665463, 0.22371885180473328, 0.22361857240850275]"
"[0.2065272755464729, 0.20601690271679235, 0.2061213823605557, 0.20555055460759572, 0.20553957807774448, 0.20544514120841512, 0.2053724352498444, 0.20555568227962573, 0.20516940419163024, 0.20533696607667573]","[0.2225961617448113, 0.22257743775844574, 0.2224140465259552, 0.223422264510935, 0.22344699095595966, 0.2229019132527438, 0.2230596745556051, 0.22336981784213672, 0.22328557480465283, 0.22294542057947678]"
"[0.2065619692510488, 0.2060138371830084, 0.20596422863249875, 0.20590786103691375, 0.2056771344980415, 0.20558273427340448, 0.2052968818010116, 0.2053267752029458, 0.2052950177873884, 0.20530931469129057]","[0.22227127172730185, 0.2224914553490552, 0.22302669557658109, 0.2234201580286026, 0.22301244193857367, 0.22291147708892822, 0.22329752824523233, 0.22296487336808984, 0.22383989935571497, 0.22391007027842783]"
"[0.2067971766299131, 0.20634303622099817, 0.20615935766575288, 0.20603526452062082, 0.205830700543462, 0.20558712205716542, 0.2052551132379746, 0.20539399145209059, 0.20521665957509255, 0.2051829306446776]","[0.22262277521870352, 0.22227128527381204, 0.2228687513958324, 0.2227835844863545, 0.223370222882791, 0.2231149050322446, 0.22298456051132895, 0.2236436050046574, 0.22313954748890616, 0.22352913292971524]"
"[0.20663223035481512, 0.20638363337030216, 0.20596512452680238, 0.20589520706205952, 0.20557875764005037, 0.20546948301548862, 0.20553003677300044, 0.2051711454987526, 0.20509988616923897, 0.2051930076309613]","[0.22271192480217328, 0.22300384396856482, 0.22309212386608124, 0.22253212197260422, 0.22280622747811404, 0.2236979373476722, 0.22382641380483453, 0.22333833981644025, 0.22354889593341135, 0.22391735694625162]"
"[0.20660398261887686, 0.206186053856295, 0.20579332326139724, 0.20576431617444876, 0.20571836342616956, 0.2059885412454605, 0.205576802394828, 0.2056477316180054, 0.20507117801783037, 0.2051257970077651]","[0.22262574867768722, 0.22299324517900293, 0.22283885289322247, 0.22278003800999036, 0.22357753190127286, 0.22307743538509717, 0.223540950905193, 0.2235280072147196, 0.22335119274529544, 0.22370850904421372]"
"[0.20658030148063386, 0.20619102597844843, 0.2062358260154724, 0.2058775500983608, 0.20560714100696603, 0.2057156992353955, 0.20534054357178358, 0.20520055172394733, 0.2051420199627779, 0.2053193538164606]","[0.22199620035561649, 0.22251331128857352, 0.22263819385658612, 0.22235705771229483, 0.22345884957096793, 0.22411426495422015, 0.2238868772983551, 0.22377406467090954, 0.2244453037326986, 0.2237417305057699]"
"[0.20669812298550896, 0.20648817345499992, 0.20614155199454756, 0.20576236427438502, 0.20572219971491365, 0.2054720638814021, 0.20566906871236101, 0.20507822596296973, 0.2051243518992346, 0.20541222758439123]","[0.22304225103421646, 0.2224901250817559, 0.2224678031422875, 0.22316929697990417, 0.22303880480202762, 0.22363314032554626, 0.2235358262603933, 0.2234216034412384, 0.22386410290544684, 0.22386509586464276]"
"[0.20648809796085163, 0.2060074920252878, 0.20614789517558352, 0.20560891112806845, 0.20545433598513507, 0.205643074701027, 0.2051892233442287, 0.20535651731247806, 0.2052588509965916, 0.2050786053343695]","[0.22305583141066812, 0.22275355458259583, 0.22331999648701062, 0.223272827538577, 0.22397213090549817, 0.22301484644412994, 0.2236993665044958, 0.22316944057291205, 0.22353245995261453, 0.2235446355559609]"
"[0.20652718203408377, 0.20627903816651325, 0.20579686380770743, 0.20573244654402442, 0.20543430760806922, 0.20535944478244197, 0.20552902030093329, 0.20531447771556524, 0.2055124958254853, 0.2052453049287504]","[0.22235538200898605, 0.22207875549793243, 0.2228581187399951, 0.22309881177815524, 0.22289411181753332, 0.2236852144653147, 0.2231616364283995, 0.22391964224251834, 0.22318437966433438, 0.2233545116402886]"
"[0.2063920122324204, 0.2062860525080136, 0.2058523303391982, 0.2056366109422275, 0.20579888633623414, 0.2054705872219436, 0.20533283526191906, 0.20502110540258642, 0.20526288579009017, 0.2050412215140401]","[0.22268336063081567, 0.22301750968803058, 0.2235687645998868, 0.22313314134424383, 0.2237223224206404, 0.22325455058704724, 0.22342070801691574, 0.22348414090546695, 0.22355157814242624, 0.22391739216717807]"
"[0.20624453133466292, 0.20612491880144393, 0.20612178955759322, 0.20568807955299104, 0.2059023713274878, 0.20541333331137288, 0.20522407769244544, 0.20554969991956437, 0.2052222669732814, 0.20528107729493356]","[0.22276286238973791, 0.22249001535502347, 0.22345348650758917, 0.22313778373328122, 0.2230338454246521, 0.22340488569302994, 0.22348557141694156, 0.2237698882818222, 0.22373528914018112, 0.22348991442810406]"
"[0.20660630248639048, 0.2061154891033562, 0.2057691400452536, 0.20560727177225813, 0.20558495120126374, 0.20575296498683035, 0.2052508837410382, 0.20514828255590128, 0.20511094450342413, 0.20507532920764418]","[0.22281823510473425, 0.22260529751127417, 0.2230934825810519, 0.22326797924258493, 0.22319611365144904, 0.22354887832294812, 0.2237995903600346, 0.22361796417019583, 0.22334199195558374, 0.22365052727135745]"
"[0.20646355848531334, 0.20618283779037241, 0.20566242355473188, 0.20538148952990162, 0.2055393092486323, 0.20571570805445008, 0.20530547505738783, 0.20508623685763808, 0.20536593712714254, 0.2050450018474034]","[0.22300628640434958, 0.22297174822200427, 0.2227772663940083, 0.2231882946057753, 0.22375825453888287, 0.223719213496555, 0.2241977575150403, 0.2236937162551013, 0.22355598482218655, 0.22399925779212604]"
"[0.20662703532345442, 0.20590257370958523, 0.20614656456270997, 0.20561529513524504, 0.20533833835197954, 0.20536285988530334, 0.20518707073464684, 0.20551578822184582, 0.20526784065426612, 0.2051006595090944]","[0.2225209339098497, 0.2235140637917952, 0.22281854396516626, 0.22335166958245364, 0.22354211048646408, 0.22402216087688098, 0.22321080755103717, 0.22445505451072345, 0.22412089055234735, 0.22317241674119775]"
"[0.20658357182935794, 0.20637161284685135, 0.20574017705357805, 0.20557069808852915, 0.2055945448121246, 0.20528588732894587, 0.20510997638410453, 0.2052018073748569, 0.2050565660608058, 0.2049220570800256]","[0.2233947217464447, 0.2231311405246908, 0.2228542295369235, 0.2231395813551816, 0.2231233986941251, 0.22361717034469952, 0.22331690381873737, 0.22425857863642953, 0.2239476523616097, 0.22373103553598578]"
"[0.20652075765692457, 0.20592173949188117, 0.20594070547697496, 0.20563500313734523, 0.20543998008479877, 0.20549066379970435, 0.20522525876152273, 0.20529822305757173, 0.2051946668296444, 0.2049240352852004]","[0.22217160327868027, 0.2234309667890722, 0.22349045222455804, 0.2233900265260176, 0.22357745333151383, 0.22362202134999362, 0.2235773205757141, 0.22381204095753757, 0.22354691272432153, 0.22355982661247253]"
"[0.2062721585436743, 0.2058357661780046, 0.20571685111036106, 0.20529702290588495, 0.20531251980942122, 0.20546641003112404, 0.20506844563143595, 0.20507547571038715, 0.20501336835476816, 0.20496076459483226]","[0.2223376455632123, 0.2226050618019971, 0.2235740301283923, 0.22342209111560474, 0.2234393141486428, 0.22376771000298587, 0.22336832908066837, 0.22387873178178613, 0.224194659428163, 0.22356769307093186]"
"[0.20649085041819787, 0.2056913857861441, 0.20561214186707322, 0.20588190595106204, 0.20568544691314503, 0.20523135698571496, 0.20512104384144958, 0.20491734025429706, 0.2050641554654861, 0.20510034080670805]","[0.2224887948144566, 0.2230576371604746, 0.22361459786241705, 0.22314961525526913, 0.22332678057930686, 0.22397076812657443, 0.2238232357935472, 0.22347268733111295, 0.2235750610178167, 0.22395462475039743]"
"[0.20648926146784607, 0.20601815684717528, 0.2056112359372937, 0.2057686101417152, 0.20535180337575018, 0.20549987210911147, 0.20507052753652846, 0.20516672091824667, 0.20532483196988396, 0.20513815463197474]","[0.22204587134447965, 0.22235049984671854, 0.2230928662148389, 0.22347745570269498, 0.22323071550239215, 0.22381512007930063, 0.22363249415701086, 0.2236360338601199, 0.2238195538520813, 0.22408899393948642]"
"[0.20652510864394052, 0.20577423913138254, 0.2058829651499281, 0.20582235634935145, 0.2052270136013323, 0.20529413679424596, 0.20508599661442697, 0.20495854971968397, 0.20475929306477916, 0.2049052846066806]","[0.22321796417236328, 0.22259985181418332, 0.22260915420272134, 0.22355007177049463, 0.22388657521117816, 0.2236200679432262, 0.22379463369196112, 0.22375586222518573, 0.22390799901702188, 0.2239884381944483]"
"[0.2063282183846649, 0.2059185264670119, 0.20576021744280446, 0.2054011324534611, 0.20537705324134048, 0.20497577667844538, 0.2050102801651371, 0.20496164535989567, 0.20479313907574634, 0.20511722975239463]","[0.22320091859860855, 0.22270633551207455, 0.22292100164023312, 0.2233120487494902, 0.22398764030499893, 0.22430579635229977, 0.22329870679161765, 0.22362399778582834, 0.22353473441167312, 0.2239143563942476]"
"[0.20645062716639773, 0.20607519241011873, 0.2054271255524791, 0.20535594650677272, 0.2053001047093041, 0.20521668755278297, 0.20503674812462866, 0.20483205741157337, 0.20502053474893375, 0.20490101861710452]","[0.22236050258983264, 0.22346894984895532, 0.22351271320473065, 0.22342181747609918, 0.22427751123905182, 0.2236234640533274, 0.22396736388856714, 0.22386777536435562, 0.2237675203518434, 0.22352966801686722]"
"[0.2066336543280251, 0.20626198211494756, 0.20559261800075063, 0.20539337632303334, 0.2053309560430293, 0.20542228305522275, 0.20516321245504884, 0.2050618796932454, 0.20492189210288378, 0.20475367411058776]","[0.22308854623274368, 0.22273470867763867, 0.2233181893825531, 0.22291952913457697, 0.22362311319871384, 0.22382286868312143, 0.22360647537491538, 0.22412460365078665, 0.22387060793963345, 0.22448243065313858]"
"[0.20646994196030558, 0.20578212443054938, 0.2057923525571823, 0.20516433338729703, 0.2053017020225525, 0.20515653308557005, 0.20507457654695121, 0.20499636719421466, 0.2049926571091827, 0.20468336168904694]","[0.2224475768479434, 0.22291356325149536, 0.2233735512603413, 0.22336933694102548, 0.22365453161976553, 0.22346468269824982, 0.22358110276135532, 0.2237384942444888, 0.2236320200291547, 0.2238728336312554]"
"[0.20632225427092338, 0.2055521794423765, 0.20556593868805437, 0.20540077467353976, 0.20534575487277945, 0.20515786202586428, 0.20509187633893927, 0.20476828758813898, 0.2047936773421813, 0.20493752676613478]","[0.22223498198119077, 0.2229912064292214, 0.2235243320465088, 0.22384208169850436, 0.22371337495066904, 0.2234493927522139, 0.22401875122026962, 0.2239521254192699, 0.224335409023545, 0.22456952387636359]"
"[0.2061606092112405, 0.20578695651219817, 0.20553520010138043, 0.20516141686512498, 0.20535316500736742, 0.2051950566926781, 0.20499024296901663, 0.20494631769097582, 0.2048783836011984, 0.20486585780674096]","[0.22264770486138083, 0.22254899686033075, 0.2234448031945662, 0.22370900484648618, 0.2237225052985278, 0.2237528535452756, 0.22393128953196786, 0.22472213344140488, 0.22334560345519672, 0.22394368865273215]"
