params_key,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer__lr,param_module__num_units_2,param_module__num_units_1,param_batch_size,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,mean_train_score,std_train_score,agent,best_epochs,test_mean_poisson_deviance,test_weighted_mean_poisson_deviance,test_pde,test_weighted_pde,test_r^2,test_gini,test_min_pred,test_max_pred,test_mean_pred,test_var_pred
0.002_15_5_500,70.61205291748047,0.0,0.02821207046508789,0.0,0.002,15,5,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 500}",0.06667501527098685,0.06667501527098685,0.0,1,0.06249088031993977,0.06249088031993977,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.001_15_15_1000,67.73363494873047,0.0,0.032933950424194336,0.0,0.001,15,15,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 15, 'batch_size': 1000}",0.06518723566601514,0.06518723566601514,0.0,2,0.07432190490615109,0.07432190490615109,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.002_5_5_500,59.38357400894165,0.0,0.022188901901245117,0.0,0.002,5,5,500,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 5, 'batch_size': 500}",0.06274983041916793,0.06274983041916793,0.0,3,0.06392270982675496,0.06392270982675496,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.001_10_10_1000,65.40911483764648,0.0,0.018528223037719727,0.0,0.001,10,10,1000,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 1000}",0.06240413480494067,0.06240413480494067,0.0,4,0.06536932863311373,0.06536932863311373,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.001_15_5_500,64.61915683746338,0.0,0.018638134002685547,0.0,0.001,15,5,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 15, 'module__num_units_1': 5, 'batch_size': 500}",0.062248635960827525,0.062248635960827525,0.0,5,0.05955972920329167,0.05955972920329167,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.002_5_5_5000,74.01032018661499,0.0,0.07105588912963867,0.0,0.002,5,5,5000,"{'optimizer__lr': 0.002, 'module__num_units_2': 5, 'module__num_units_1': 5, 'batch_size': 5000}",0.060608369950435725,0.060608369950435725,0.0,6,0.047973434087051015,0.047973434087051015,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.002_15_20_5000,62.57092785835266,0.0,0.01799798011779785,0.0,0.002,15,20,5000,"{'optimizer__lr': 0.002, 'module__num_units_2': 15, 'module__num_units_1': 20, 'batch_size': 5000}",0.06036230287228428,0.06036230287228428,0.0,7,0.055355241922008136,0.055355241922008136,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.001_5_15_5000,61.615020990371704,0.0,0.022140979766845703,0.0,0.001,5,15,5000,"{'optimizer__lr': 0.001, 'module__num_units_2': 5, 'module__num_units_1': 15, 'batch_size': 5000}",0.058668656741593495,0.058668656741593495,0.0,8,0.050364305818541344,0.050364305818541344,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.01_5_10_10000,69.02348804473877,0.0,0.019898176193237305,0.0,0.01,5,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 5, 'module__num_units_1': 10, 'batch_size': 10000}",0.058631254012532,0.058631254012532,0.0,9,0.05925357841595991,0.05925357841595991,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.01_20_5_10000,72.1634521484375,0.0,0.019983768463134766,0.0,0.01,20,5,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 20, 'module__num_units_1': 5, 'batch_size': 10000}",0.05804333731677158,0.05804333731677158,0.0,10,0.04819565720026031,0.04819565720026031,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.01_10_10_10000,69.96321606636047,0.0,0.018579959869384766,0.0,0.01,10,10,10000,"{'optimizer__lr': 0.01, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 10000}",0.0578100830913536,0.0578100830913536,0.0,11,0.07042366199372818,0.07042366199372818,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
0.001_10_10_500,59.99914193153381,0.0,0.01761484146118164,0.0,0.001,10,10,500,"{'optimizer__lr': 0.001, 'module__num_units_2': 10, 'module__num_units_1': 10, 'batch_size': 500}",0.057087279284837145,0.057087279284837145,0.0,12,0.07302065992127749,0.07302065992127749,0.0,8,300,0.30295837864527403,0.35173266891979604,0.051482078095425154,0.03234936157496293,0.01914319539407816,0.23262671424125037,0.003303677774965763,1.354063630104065,0.053460002,0.0019572012
