train,val
"[0.2011708919795192, 0.20064235676308068, 0.20078146069937822, 0.20024039353034934, 0.20021691963988908, 0.2002623984400107, 0.2000440182734509, 0.19995572053048075, 0.19982262275048665, 0.19978099171908534]","[0.21724606644023547, 0.2170199914412065, 0.2169837640090422, 0.21784105084159158, 0.21714589406143536, 0.21697608584707434, 0.21762694012035022, 0.21695292402397504, 0.2171018123626709, 0.21721932833844965]"
"[0.20076754719627146, 0.20069296984952323, 0.20088262795185557, 0.2002675207141711, 0.200055651670816, 0.20008161892088092, 0.20008283648259786, 0.19996778530125714, 0.1999137605331382, 0.19976015312939274]","[0.21689913489601828, 0.21626880900426346, 0.21653161130168222, 0.2167749201709574, 0.21672764826904645, 0.21685609085993332, 0.21719335155053573, 0.21705280921675943, 0.21720136431130496, 0.21760230985554782]"
"[0.20092343721462755, 0.20081899087039792, 0.2002704325987368, 0.20024330716352073, 0.20034795231661018, 0.20019194400128054, 0.20005754822370958, 0.19990979545578666, 0.19970438249257147, 0.19991376129340152]","[0.2163229530507868, 0.21669963814995505, 0.2170009193095294, 0.21684020351279865, 0.21754057028076865, 0.21705606308850375, 0.2175640883770856, 0.21679517897692593, 0.2173319933089343, 0.21758570860732684]"
"[0.20093796250163293, 0.20102483566318238, 0.20053797663778675, 0.20029323791362802, 0.20030912969793593, 0.2000096723133204, 0.20002292317091203, 0.19969003997286972, 0.19974790102973275, 0.19944857623504134]","[0.21672074767676267, 0.2170772904699499, 0.21670641275969418, 0.2170023579489101, 0.2172521108930761, 0.2167703929272565, 0.21753258461301977, 0.2174513597380031, 0.2169823321429166, 0.21726573597301135]"
"[0.20106444599068896, 0.20080404956730044, 0.20048585108348302, 0.20049991458654404, 0.20032963202315934, 0.19989452875998556, 0.19970115775964697, 0.19992177097164854, 0.19973647807325637, 0.19946427529259603]","[0.21659127961505542, 0.21688711101358588, 0.21786556189710443, 0.21688300506635147, 0.21687636456706308, 0.217278315262361, 0.21704599396748978, 0.21712861142375253, 0.21731008453802628, 0.21683704988522964]"
"[0.20114245676264472, 0.20067280538532198, 0.20035097869683285, 0.20031841327341235, 0.1999347967152693, 0.20002447988609878, 0.19998131950899045, 0.19979547572379208, 0.19997186609068696, 0.1996747135203712]","[0.21679880944165317, 0.21673340689052234, 0.21736987612464212, 0.21681717580015009, 0.21708876165476712, 0.21691670471971686, 0.21711412884972311, 0.21679356694221497, 0.21716824715787714, 0.2169193679636175]"
"[0.20135970687379642, 0.20055194564011633, 0.20040883032643064, 0.20026337537838487, 0.1999465481055026, 0.19999128352014386, 0.19974617325529762, 0.19963828565514818, 0.19972146576156422, 0.19950056866723664]","[0.21650280193849045, 0.21735667234117334, 0.21712518551132895, 0.21749420193108646, 0.21718049049377441, 0.21703723073005676, 0.2169618240811608, 0.21712365340102802, 0.21731159903786398, 0.21705612269314853]"
"[0.2010885393437074, 0.20053444985224275, 0.20054984655307265, 0.20044211898835337, 0.2000074499115652, 0.19981682498236092, 0.199938852568062, 0.19996732640631346, 0.20004072716953802, 0.1999057905406368]","[0.21692782234061847, 0.2173367291688919, 0.2166830233552239, 0.21661901067603717, 0.21692882613702255, 0.21651598675684494, 0.21692898056723856, 0.21675784750418228, 0.21710149537433276, 0.2173617577010935]"
"[0.20101638518425882, 0.20059503021897102, 0.20024170331200775, 0.20017774258645213, 0.200043223342117, 0.19980801261809408, 0.20003513756151103, 0.1999496175926559, 0.19968032867324595, 0.1995044435773577]","[0.21662587875669653, 0.2164451710202477, 0.2168955369429155, 0.21678692237897354, 0.2169115963307294, 0.21723623844710263, 0.21697862310843033, 0.21698401326482947, 0.21729791435328397, 0.21719736402684992]"
"[0.20080955159299227, 0.20040671238485647, 0.20037922673687644, 0.20019596754288188, 0.20034727218503856, 0.20003341275210285, 0.1999632103406653, 0.1996779542188255, 0.19963371373560965, 0.19974033610553157]","[0.216732457280159, 0.21726132251999594, 0.21679523587226868, 0.21753021532838995, 0.2168916721235622, 0.21734898063269528, 0.21718099984255704, 0.21753305332227188, 0.21777677536010742, 0.21743149378082968]"
"[0.20121659840248068, 0.2008294899548803, 0.20054113119840622, 0.20012105970966573, 0.20044451982391123, 0.19995159868683135, 0.19994072342405514, 0.20012975970701297, 0.20004947681208046, 0.19945314161631525]","[0.2168193757534027, 0.21671972220594232, 0.21647561544721777, 0.21712669188326056, 0.21683412383903156, 0.21699518100781875, 0.21674916419115933, 0.21733172237873077, 0.2174493900754235, 0.21674726226113059]"
"[0.2006783903557427, 0.20043834511722838, 0.20021550266110166, 0.2000889253555512, 0.2000093879748364, 0.2000671743738408, 0.2002968563109028, 0.19976773143422846, 0.199602621626489, 0.19954927995496866]","[0.216919099742716, 0.21686778962612152, 0.21714381738142532, 0.216839077797803, 0.21732756766405972, 0.2169923633337021, 0.21744146265766837, 0.21714282713153146, 0.21729474717920477, 0.2172431471672925]"
"[0.2009939894992478, 0.20068692963342277, 0.20048465154000691, 0.20034255710791568, 0.19992714010331095, 0.19981669315270015, 0.19971028244008823, 0.19982013729762058, 0.19975254456607663, 0.19951732699968378]","[0.21716408566995102, 0.21686033498157153, 0.2168756195090034, 0.21677233414216476, 0.2168418737975034, 0.21719593622467734, 0.21737106279893356, 0.2173600047826767, 0.2175370915369554, 0.21736143935810437]"
"[0.20090799596236678, 0.20068711483356905, 0.20035687408276967, 0.20008370964502803, 0.20021869211780782, 0.2000483248610886, 0.19976724266093604, 0.20017706861301343, 0.20016049236363295, 0.19964028514769613]","[0.21674222160469403, 0.21691134707494217, 0.2170132574709979, 0.21732193502512845, 0.2172836349769072, 0.21690549498254602, 0.21740725907412442, 0.21753656322305853, 0.21747241101481699, 0.21729343723167072]"
"[0.20078790590775256, 0.2004930358760211, 0.2000630945727533, 0.2003644498027101, 0.2000364778297288, 0.19984241939929068, 0.1998642052010614, 0.19977024395246895, 0.19942174775868046, 0.20000480237055798]","[0.2168963388963179, 0.2166567471894351, 0.2169887748631564, 0.21745597232471814, 0.2171373895623467, 0.21782812611623245, 0.21727023070508783, 0.21737470681017096, 0.21769757026975806, 0.21733956174416977]"
"[0.20096202118664372, 0.20041515784604208, 0.20046446487611655, 0.2006825708917209, 0.20015857642402454, 0.20004519622544853, 0.1998190571154867, 0.19943515576270163, 0.19989350270860048, 0.19964110851287842]","[0.21662515266375107, 0.21719413724812595, 0.21737363121726297, 0.21696705303408884, 0.21760379590771414, 0.2167968045581471, 0.2171024504033002, 0.2171518545259129, 0.2173022045330568, 0.21746020831845023]"
"[0.20108014603658597, 0.20066383465820428, 0.20019846926538312, 0.20052454848678744, 0.19989614660034374, 0.19994012920223936, 0.19975594096646018, 0.19967137125073647, 0.19964354865405023, 0.1995771335703986]","[0.21666879003698175, 0.21679228273305026, 0.21688610857183283, 0.21690837767991153, 0.21697492897510529, 0.21712632206353275, 0.21736552634022452, 0.2173424024473537, 0.2173174795779315, 0.21768314730037341]"
"[0.20074556098908794, 0.20081149604247542, 0.2004166811096425, 0.20037279262834665, 0.20017188635407662, 0.19984402127411902, 0.1998948898850655, 0.1998691529947884, 0.19968680520446933, 0.19966048808122167]","[0.21674749661575665, 0.21696523780172522, 0.21694888851859354, 0.21693489090962845, 0.21748184751380573, 0.21694301475178113, 0.21673062714663419, 0.21674585342407227, 0.21704326299103824, 0.21771863373843106]"
"[0.20089073410751868, 0.2002919772449805, 0.2003189034912051, 0.20002126222362324, 0.20028834105754384, 0.19988244042104605, 0.19999233853756165, 0.1994475264634405, 0.1998494411913716, 0.1994690372019398]","[0.2169156169349497, 0.21647835997017947, 0.21733883023262024, 0.21711436726830222, 0.21662468530915, 0.21726655011827295, 0.21658324653452093, 0.21744065122170883, 0.21674625033682043, 0.21741727807305075]"
"[0.20091176261099017, 0.20083623911653245, 0.2003039355788912, 0.20033728719061736, 0.20005785955154165, 0.19998043365016274, 0.1996782352121509, 0.19973994821918253, 0.19977159007471434, 0.1992367963705744]","[0.21657102216373791, 0.21712278100577267, 0.2178019176829945, 0.21750793267380109, 0.21745577590032059, 0.21711422232064334, 0.21730977974154733, 0.21723481741818515, 0.21717329865152185, 0.21728245236656882]"
"[0.20114133826323918, 0.20050821879080363, 0.2000260800883478, 0.20010327654225485, 0.19997864429439818, 0.19969347066112927, 0.19998232723802936, 0.19978954323700496, 0.1997927755725627, 0.1994006746277517]","[0.21699586104262958, 0.2171289704062722, 0.21663565120913766, 0.2166357379068028, 0.21701557392423804, 0.21793580868027426, 0.21759783002463254, 0.21765775165774606, 0.21813243356618015, 0.217378092083064]"
"[0.2007055433124912, 0.20064340775110284, 0.2001834740596158, 0.20019872608233472, 0.19999691783165446, 0.19983528417592145, 0.19967783516158863, 0.20013214130790866, 0.19999518062995406, 0.19986762790655604]","[0.21725337613712659, 0.21702618896961212, 0.2175197032364932, 0.2170646759596738, 0.2173367657444694, 0.2171280180866068, 0.21722084283828735, 0.21729665317318655, 0.21715569496154785, 0.21723749014464291]"
"[0.2006524287316264, 0.2003053541542316, 0.2003104597025988, 0.1998543910378096, 0.20012102990734335, 0.19986566703538505, 0.20014728560131423, 0.19982309517811755, 0.1997002389053909, 0.19929288160436007]","[0.21677991883321243, 0.2168902416120876, 0.21652655438943344, 0.2167523137547753, 0.21701297028498215, 0.21673269840804013, 0.21752178804440933, 0.21728310937231238, 0.21694713830947876, 0.21710637347264725]"
"[0.20097774844996782, 0.2003534091066341, 0.20027564237920606, 0.20021670935105304, 0.19983035326004028, 0.1997756635656162, 0.19999663227674913, 0.19984133845689345, 0.19938668274149604, 0.1995954604781404]","[0.2171659144488248, 0.21695013750683179, 0.21693885055455295, 0.21673142232678153, 0.2171879532662305, 0.21714254807342181, 0.21708315475420517, 0.21716094965284521, 0.21684286133809524, 0.2175848429853266]"
"[0.2009860899071304, 0.20059909914829294, 0.20037645618526304, 0.20001256823235627, 0.2000975427883012, 0.19991310822720432, 0.19972516413854094, 0.19979748221076266, 0.1996683146120334, 0.19964434518193713]","[0.2163339392705397, 0.21703764525326816, 0.2167833000421524, 0.2168876054612073, 0.21720290725881403, 0.21710446612401443, 0.21743262355977838, 0.2175114479931918, 0.21784887124191632, 0.21737583523446863]"
"[0.2007452001681133, 0.20019076369246658, 0.20027976239822348, 0.20001574636113886, 0.1998059231103683, 0.19975415085043227, 0.1998471978063486, 0.19990331633966796, 0.199530371825914, 0.19947640202483352]","[0.21622038293968548, 0.21640356833284552, 0.2170293073762547, 0.21696749194101853, 0.21666312217712402, 0.21707218479026447, 0.21795916286381808, 0.21738404712893747, 0.21715999191457575, 0.21758766065944324]"
"[0.20093829321617984, 0.2004336316366585, 0.20039620296079286, 0.1999424022375321, 0.19973048598182444, 0.19988872376935823, 0.19985352813893434, 0.19957811643882672, 0.19945307106387858, 0.19963504541285185]","[0.21707790412686087, 0.2167167690667239, 0.21690279109911484, 0.21737832914699207, 0.21697053042325107, 0.2172500883991068, 0.21765761890194632, 0.21801201457327063, 0.21736044639890845, 0.21747286753220993]"
"[0.20072630732035152, 0.20055364422043975, 0.2005790225705322, 0.20009403174020807, 0.19973269485089243, 0.19959299904959543, 0.19955123124682173, 0.1993759348988533, 0.1992755352082301, 0.19950254565599013]","[0.21665460955012927, 0.21700360558249734, 0.217605169523846, 0.21724993667819284, 0.21704480864784934, 0.21715165674686432, 0.217648522420363, 0.21730945868925614, 0.21736125106161291, 0.21725148504430597]"
"[0.20065954776138675, 0.2003136296965638, 0.20021029105600047, 0.20016600875830165, 0.1998194267555159, 0.19980066938667881, 0.19949928731942662, 0.19977321407320547, 0.19945441764228197, 0.19941537044182114]","[0.21683494746685028, 0.21646388146010312, 0.21674742075529965, 0.2169688885862177, 0.21692341701550918, 0.2173350683667443, 0.21698462556708942, 0.21717877821488815, 0.21704945103688675, 0.2179844623262232]"
"[0.20076948875675396, 0.2002123203508708, 0.20019821412101083, 0.19996720499226026, 0.19996707643173178, 0.19960697056079396, 0.19955010484067762, 0.1997174457932005, 0.19947077805290417, 0.19940584555876498]","[0.21676598489284515, 0.21723695234818893, 0.21704605899073862, 0.2166719531471079, 0.21701008487831464, 0.21692719513719733, 0.21714657003229315, 0.2172811126167124, 0.21757643873041327, 0.21747007017785852]"
"[0.20052511701170278, 0.20065975919061776, 0.20045858986523687, 0.20009721313812295, 0.19974249510132536, 0.20019542699565693, 0.19989360473593887, 0.1995911396735785, 0.19952288528486173, 0.19933706217882585]","[0.21678769046610052, 0.21685270016843622, 0.2175463234836405, 0.2168441821228374, 0.21701632846485486, 0.21690092574466358, 0.21704852716489273, 0.21759473871101032, 0.21727056123993613, 0.21730270304463126]"
"[0.20054771697946958, 0.200356946611891, 0.20039073925237266, 0.1998267549337173, 0.199806418573978, 0.19987627141633812, 0.1996306909286246, 0.19954120641460224, 0.19929946442039645, 0.19916943080571234]","[0.2167131413112987, 0.2166984650221738, 0.21663562140681528, 0.21720172058452258, 0.2172918360341679, 0.21739439937201413, 0.2169382098046216, 0.21744238923896442, 0.21773591773076492, 0.21767854013226248]"
"[0.20076719549845676, 0.20044998125154145, 0.20041643911782575, 0.1998841709324292, 0.19980657769709217, 0.19973391826663697, 0.19942912322526074, 0.199502915448072, 0.19961376617453536, 0.19930507166653263]","[0.21687646481123837, 0.21749574623324655, 0.21702451326630331, 0.21737124703147195, 0.21728007630868393, 0.2174869261004708, 0.2168585644526915, 0.21719069237058813, 0.21740311519666153, 0.21711114184422928]"
"[0.20084603815054408, 0.20081978960304844, 0.20022937358946216, 0.19983239068972822, 0.1998764173108704, 0.1999170398529695, 0.19936425223642465, 0.19977864683890828, 0.1996474329154102, 0.19974848270720366]","[0.21789284456859936, 0.2171789123253389, 0.21665611185810782, 0.21693432331085205, 0.2175097424875606, 0.21781695837324316, 0.21721542965282092, 0.21730180762030862, 0.21776101670481943, 0.2177870530973781]"
"[0.20061227679252625, 0.20041477862669496, 0.20029335727497022, 0.20006199667648394, 0.19985901092996403, 0.19955277237661032, 0.19981642097842936, 0.19940848739779726, 0.1993677304411421, 0.1993149132752905]","[0.2171203765002164, 0.21688541092655875, 0.21677624772895465, 0.2171998227184469, 0.21721642938527194, 0.21734850785949014, 0.2177341173995625, 0.21762719614939255, 0.2181568985635584, 0.21756737611510538]"
"[0.2008769568436, 0.20029441951488963, 0.20008256909798602, 0.20002807342276283, 0.199821838158734, 0.19972435780325715, 0.19955419756624163, 0.19926051704251035, 0.19941074826887675, 0.19933587609201062]","[0.21678141436793588, 0.21699560094963422, 0.21665735678239303, 0.21678214046088132, 0.217146943915974, 0.21723968603394248, 0.21749767796559769, 0.21710778366435657, 0.21758907491510565, 0.21726497330448843]"
"[0.20057464679893183, 0.2003223252083574, 0.20031524510407933, 0.19984858300612898, 0.19955788248655748, 0.1995580372761707, 0.199794095845855, 0.19953023429427827, 0.1995264224860133, 0.19916637591561492]","[0.2165534022179517, 0.21670536425980655, 0.21680597148158334, 0.21687175062569705, 0.21752093732357025, 0.2177206047556617, 0.21744739331982352, 0.21774503859606656, 0.21728705818002875, 0.21796121516010977]"
"[0.2006663715048712, 0.2004478500813854, 0.20016325736532406, 0.1997758753749789, 0.1997880166282459, 0.1995683879572518, 0.20002779197327944, 0.19975406615709773, 0.1992695363504546, 0.19950146881901487]","[0.2170684039592743, 0.21668676219203256, 0.21705821427431973, 0.217225734483112, 0.21732721545479514, 0.217240417545492, 0.21739371662790125, 0.21727807277982886, 0.2175003777850758, 0.21711825240742078]"
"[0.20063523689703067, 0.20033258306128637, 0.19996128428955467, 0.19984211727064483, 0.19976510259569907, 0.19971131989542318, 0.19956732298038443, 0.1995323970913887, 0.19949128372328623, 0.19945273700417304]","[0.2168027013540268, 0.21679438786073166, 0.2171718654307452, 0.21717005561698566, 0.21722570061683655, 0.21728731285442004, 0.21744893897663464, 0.21728890456936575, 0.2176556275649504, 0.21786798536777496]"
"[0.20073108253430347, 0.20021392648317377, 0.19985904134049706, 0.19974469956086607, 0.19961089215108327, 0.19968968143268506, 0.19978354415115046, 0.19959815705613215, 0.19977209884293226, 0.19917200338475557]","[0.2168939452279698, 0.21699246899648147, 0.21707715635949915, 0.2171666066754948, 0.21768530932339755, 0.217497780919075, 0.21723273531957107, 0.2169912579384717, 0.21775612099604172, 0.2174602977254174]"
"[0.20053666328289071, 0.2003042802822833, 0.2000139411918971, 0.19992662966251373, 0.19992132652170805, 0.19994059782855364, 0.19961883903157954, 0.19946513477028632, 0.19918944907127595, 0.1990564987063408]","[0.21703660488128662, 0.21678479286757382, 0.21707837960936807, 0.21688093515959653, 0.2167542495510795, 0.21699813279238614, 0.21710162406617944, 0.21743027865886688, 0.21742472729899667, 0.21706670387224716]"
"[0.20043036417693508, 0.20037793048790523, 0.2000251270982684, 0.19997371117375334, 0.1996471545830065, 0.1997756003117075, 0.19954176672867366, 0.19943494015202232, 0.1993061482754289, 0.19918386121185458]","[0.2169363579966805, 0.21687930822372437, 0.21735504946925424, 0.21708548069000244, 0.21701474623246628, 0.2171689732508226, 0.2177378535270691, 0.2168247943574732, 0.21735593541101975, 0.21784830364313992]"
"[0.20069983525543797, 0.20011798581298518, 0.19993183822656163, 0.19978324004581996, 0.1999249499367208, 0.19987904523708383, 0.19965486715034564, 0.19931589234240202, 0.1994390629079877, 0.19920549784996072]","[0.21655729006637225, 0.21686275032433597, 0.2171770686453039, 0.21740428155118768, 0.21756456792354584, 0.21743519604206085, 0.21804154461080377, 0.2180253646590493, 0.2181791920553554, 0.21729261902245608]"
"[0.20044018115316117, 0.20013446816984487, 0.20000398006974435, 0.19958744114454913, 0.19971338636717018, 0.19948703491566133, 0.1996938011475972, 0.19937920737631468, 0.19915515260428798, 0.19921747465827028]","[0.21732149611819873, 0.21671754257245499, 0.21749666062268344, 0.21748962185599588, 0.21720057319511066, 0.21716284480961887, 0.21773591095750983, 0.21757097948681225, 0.2176239395683462, 0.2178438969633796]"
"[0.2007952828188332, 0.20030423793561605, 0.20004161051949676, 0.1999214220107818, 0.19984109654110305, 0.19982509923224545, 0.1995942446650291, 0.1991304341627627, 0.19926783944271048, 0.19919122268958966]","[0.21638795191591437, 0.2167581103064797, 0.21719265390526166, 0.21750882945277475, 0.21665416116064246, 0.21696368808096106, 0.21727786551822315, 0.21733917431397873, 0.2178778743202036, 0.21715416556054895]"
"[0.20046283715233512, 0.20032397330719598, 0.20009547365563257, 0.19952298579167346, 0.19970211698388568, 0.1996756280411263, 0.1995141416483996, 0.19918838888406754, 0.1994013965738063, 0.1992050508151249]","[0.21710068393837323, 0.2170453125780279, 0.21682037006724963, 0.21675048633055252, 0.21704554015939886, 0.21739718182520432, 0.21783567016774957, 0.21712347865104675, 0.21750756285407327, 0.21762149306860837]"
"[0.2003789823882434, 0.20033929398169323, 0.19975336002452032, 0.19980902277997561, 0.1997343354991504, 0.19937049110933225, 0.19935754443309744, 0.19966912596505515, 0.1993329307558585, 0.19922109556441403]","[0.2166865955699574, 0.21699341589754279, 0.21699316664175552, 0.21684676679697903, 0.2170871143991297, 0.2173965166915547, 0.2171664061871442, 0.21779533272439783, 0.21807414157824082, 0.21801545538685538]"
"[0.200405230479581, 0.20016471022854046, 0.20002646516172254, 0.19967205503157207, 0.19951522380721812, 0.19989278334744123, 0.19946558682286009, 0.19945950349982905, 0.1992186595286642, 0.19929398360605144]","[0.21709276058457114, 0.21713313189419833, 0.21795068274844775, 0.21763797781684183, 0.21771408075636084, 0.21753015301444314, 0.21752023832364517, 0.21748273887417532, 0.21767219765619797, 0.21753175556659698]"
"[0.2005982274303631, 0.20036002187704555, 0.20013832977535773, 0.19989632070064545, 0.19951010769119068, 0.19958091466402522, 0.1996310820080796, 0.19948740744469118, 0.19924444918121612, 0.1991806299406655]","[0.21679811450568112, 0.21660736067728562, 0.21700287813490088, 0.21730700541626324, 0.21728364310481332, 0.21747991578145462, 0.21750909360972318, 0.21773534606803546, 0.21781549941409717, 0.21746948632326993]"
"[0.20034769116615764, 0.2002353035673803, 0.19983564864616005, 0.19980101606675557, 0.19957696752888815, 0.19949612241922593, 0.19940892789436845, 0.1992423999674466, 0.19928377866744995, 0.19927629037779204]","[0.2169473631815477, 0.2168309444730932, 0.21742783080447803, 0.21735270863229578, 0.21731791713021018, 0.21758936074647037, 0.21725047853859988, 0.21746564588763498, 0.21751799366690897, 0.21748329157179053]"
"[0.2006055302157694, 0.2000882835412512, 0.19995657673903874, 0.1996277113045965, 0.19984538875976388, 0.1994726756701664, 0.19949166735216062, 0.19907052784549947, 0.19941271248520637, 0.1993084327146715]","[0.21731946549632333, 0.21690066158771515, 0.21739923005754297, 0.21749077872796493, 0.2174717350439592, 0.21730537577108902, 0.21758805892684244, 0.21767126701094888, 0.21730270981788635, 0.2175438404083252]"
"[0.20049923825628904, 0.2000022614184691, 0.19989440210011541, 0.19976660708079533, 0.1999666003548369, 0.19948116667112525, 0.19924053047992746, 0.19944858627051723, 0.19953586221957692, 0.19916565457777102]","[0.21677226370031183, 0.2179282470182939, 0.21683064915917136, 0.21785696799104864, 0.21699286590922962, 0.21738678894259714, 0.217441279779781, 0.21744135157628494, 0.21758312393318524, 0.2175330858338963]"
"[0.20052064711950263, 0.19994803700520067, 0.20013766553328963, 0.1996275975692029, 0.1997379827864316, 0.19947590040309088, 0.19933481377606488, 0.19931776988871244, 0.19920587980625581, 0.19904603968773568]","[0.21728415245359595, 0.21649380028247833, 0.21738387237895618, 0.21793194927952506, 0.21733417023311963, 0.21747790412469345, 0.21745126220312985, 0.21767351979559119, 0.2175650339234959, 0.21739620783112265]"
"[0.20059769402961342, 0.2003133011107542, 0.20006107569349055, 0.19970697681514585, 0.1994974447452292, 0.19943617922919138, 0.1993145110199646, 0.1994405824462978, 0.19936315312373395, 0.19922824872999775]","[0.2175510349598798, 0.21697049655697562, 0.21717386489564722, 0.2177485837177797, 0.21750081398270346, 0.21757717701521787, 0.21730580655011264, 0.21786106310107492, 0.217328818006949, 0.2175166593356566]"
"[0.20070944095448573, 0.20004407133983107, 0.19992158850845027, 0.19981033659102965, 0.19971712131281288, 0.19943759119024082, 0.199406306354367, 0.1993795470619688, 0.1990279686086032, 0.19907363002397577]","[0.21722681955857712, 0.21663229302926498, 0.21760527789592743, 0.21705420044335452, 0.21742768314751712, 0.2174064422195608, 0.21726073053750125, 0.21718923476609317, 0.2177080512046814, 0.217624462463639]"
"[0.20046108976310614, 0.19987228406327112, 0.1998540771250822, 0.19992378825435833, 0.19951428412174693, 0.19950928751911437, 0.1993525578659408, 0.19936854057774253, 0.19892367021161683, 0.1992918543365537]","[0.21692635254426437, 0.21774543144486166, 0.2175451950593428, 0.21711873059922998, 0.21735943989320236, 0.21734299036589536, 0.21683187105438925, 0.21696961603381418, 0.21735245802185751, 0.21764411980455572]"
"[0.2003720548688149, 0.2001495256411786, 0.19974028638431005, 0.1996226076568876, 0.19952464635883058, 0.19933535341097383, 0.19934615371178607, 0.19928860542725543, 0.19917394981092337, 0.1991512515411085]","[0.21706281060522253, 0.2170341800559651, 0.21739411624995145, 0.21723455461588773, 0.21824947812340476, 0.21776738627390427, 0.21756790442900223, 0.21744212914596905, 0.21797299926931207, 0.21746707098050552]"
"[0.20044330173001, 0.2000879297146992, 0.20009316237909452, 0.19963521890494287, 0.19952574645986362, 0.19928001247498453, 0.19921458938292094, 0.19923049074654675, 0.1992277541026777, 0.19928795053642623]","[0.21735051409764725, 0.21750614588910883, 0.2168575565923344, 0.21704132584008304, 0.21711565012281592, 0.21763400462540713, 0.21735208549282767, 0.2178341028365222, 0.21808695657686752, 0.21825961091301657]"
"[0.20059401770027316, 0.20011024906927224, 0.1997433006003195, 0.19963779406888144, 0.1995718164407477, 0.1991819217801094, 0.19917284712499503, 0.19928897065775736, 0.19910919932382448, 0.19895117395386405]","[0.21733052215792917, 0.21722060848366131, 0.21709509193897247, 0.21735296601598914, 0.21787458658218384, 0.21759845993735574, 0.21777176586064426, 0.21718980371952057, 0.21787311272187668, 0.21782768043604764]"
"[0.20039804918425425, 0.20008113584956344, 0.19988963372853338, 0.19966942984230665, 0.1995301532502077, 0.19941875817520277, 0.19914700775122157, 0.1992662959561056, 0.19904414153828912, 0.19924605972304635]","[0.21714684773575177, 0.21739923683079806, 0.21718347343531522, 0.2174595228650353, 0.21798231926831332, 0.21811506829478525, 0.2177284522490068, 0.21729640527205032, 0.21744492108171637, 0.2182765995914286]"
"[0.2002865895628929, 0.1999607023840048, 0.19979875359912308, 0.19982823782733508, 0.19944754273307566, 0.1990812804017748, 0.19923138968190368, 0.19917802451824657, 0.1990327462553978, 0.19898173790805193]","[0.2169663973829963, 0.2176358997821808, 0.21785032884641128, 0.2172662913799286, 0.21739201654087414, 0.2176299515095624, 0.21755297617478805, 0.21790203045714984, 0.21784673089330847, 0.2178280312906612]"
"[0.20029623167855398, 0.2002055529428988, 0.19955267133761426, 0.1996913599420567, 0.19930387060252988, 0.1994003081808285, 0.19915580597459054, 0.1988989838532039, 0.19922423393142466, 0.19897300293859171]","[0.21715733815323224, 0.21698924086310648, 0.21705389158292251, 0.21756483072584326, 0.21700682152401318, 0.2178927077488466, 0.2177205586975271, 0.21724751185287128, 0.21786723895506424, 0.21784863688729025]"
"[0.20034113982502294, 0.20011163943884325, 0.19973290620409712, 0.19950170001509238, 0.1992762734999462, 0.19937341052050495, 0.19893121704155084, 0.19907559348004206, 0.19912020360328714, 0.1990637292667311]","[0.21714811297980222, 0.2172389504584399, 0.2173654315146533, 0.21731695261868564, 0.21687236563725906, 0.21761512756347656, 0.21839819035746835, 0.21786275776949796, 0.21814336695454337, 0.21789756417274475]"
"[0.20048155133821527, 0.20022143362736217, 0.19958940406843106, 0.1996845733754489, 0.19927893198874533, 0.1994350748706837, 0.19921544772021624, 0.19908423820624546, 0.19901953713626278, 0.1988025896099149]","[0.21714577214284378, 0.21734977987679568, 0.21753268350254407, 0.21725645932284268, 0.21711594272743573, 0.21760472519831223, 0.21791217002001675, 0.21767023476687344, 0.21745079349387775, 0.21766900745305148]"
"[0.20022931679779168, 0.2000382101657439, 0.19983090346260945, 0.19969375477153428, 0.19958545510866205, 0.19923959596424687, 0.1995618433064344, 0.19916893100860167, 0.199085033061553, 0.19912132027806068]","[0.2171717489307577, 0.21719392456791617, 0.21734950081868606, 0.21798851137811487, 0.217857150868936, 0.2173034982247786, 0.21703538434071976, 0.21745632724328476, 0.21772538396445187, 0.21796359392729672]"
"[0.20004691031514382, 0.19979304364141154, 0.19982886344802622, 0.19980021702999973, 0.19940896773216676, 0.19917156243202638, 0.1992739403278244, 0.1991370645712833, 0.19908633493647285, 0.1990055324775832]","[0.21674028580838983, 0.21742505512454294, 0.21728319471532648, 0.21723573316227307, 0.21719247644597833, 0.21762544864957983, 0.21804489601742139, 0.21829584782773798, 0.21796467358415778, 0.21783448349345813]"
"[0.20009424081262278, 0.1999190492289407, 0.1996410318023088, 0.19989288294193697, 0.19941384482140445, 0.19917341146846207, 0.19898988732269832, 0.199435078367895, 0.19914140643513933, 0.19924911735009174]","[0.2167857208035209, 0.2173688208514994, 0.21702782267873938, 0.2171862613071095, 0.2177251414819197, 0.2175176441669464, 0.21832372383637863, 0.21842282604087482, 0.21777957406910983, 0.21801199560815637]"
"[0.2005231018577303, 0.20000926922170484, 0.19961681353802585, 0.19944077274020838, 0.19938955456018448, 0.1990903582499952, 0.19913684303055004, 0.19893989719602526, 0.19914137039865767, 0.19892533944577587]","[0.21752578832886435, 0.2171644839373502, 0.21720197932286697, 0.21764580769972366, 0.21756402470848776, 0.21807796440341257, 0.21771512925624847, 0.21806121278892865, 0.2179183065891266, 0.2180256274613467]"
