train,val
"[0.20004454239898797, 0.19949635179067143, 0.19962429886265676, 0.19912579305926148, 0.19904685545028472, 0.1986936964854902, 0.19896872904227705, 0.1988234599025882, 0.19859627178128886, 0.19850956800640845]","[0.2177666276693344, 0.21836026419292798, 0.21819676729765805, 0.21854295920241962, 0.21847423775629563, 0.218038409948349, 0.21802540529857983, 0.21857988698916, 0.217941784045913, 0.2181509638374502]"
"[0.19969440677336284, 0.19950076070975284, 0.1994065771601638, 0.19901907854542442, 0.19889872429930433, 0.19878327207905905, 0.1988077012403887, 0.19847031059313794, 0.1984426402011696, 0.1987512073650652]","[0.21770421347834848, 0.2178070233626799, 0.21755548363382166, 0.21820168197155, 0.21824701807715677, 0.21798128296028485, 0.21792715923352676, 0.2178979367017746, 0.21826854754577985, 0.218160556121306]"
"[0.1999826554437073, 0.199344097503594, 0.19920515953278056, 0.1990950387351367, 0.19900500379046615, 0.19879397415384956, 0.19890253854041196, 0.19893285723365084, 0.19865188489154895, 0.19883876491566094]","[0.21788532896475357, 0.21803808347745376, 0.21831244094805283, 0.21813700957731766, 0.2188021798025478, 0.21858493035489862, 0.2186788726936687, 0.21852093257687308, 0.21807264468886636, 0.21888929876414212]"
"[0.1996761545234797, 0.19953598173297182, 0.19921819972140448, 0.19916119563336276, 0.1989551889044898, 0.1990331203049543, 0.1987762227654457, 0.19874997931171437, 0.19831736727940794, 0.19859830350900182]","[0.21829955686222424, 0.2189705940810117, 0.2179721173914996, 0.21795095096934924, 0.2181813730434938, 0.21821111305193466, 0.21817989240993152, 0.21878106756643814, 0.2183117703957991, 0.21858428960496729]"
"[0.19956133347384783, 0.19936502542422743, 0.19913900651189745, 0.19916923480982685, 0.19890062024398725, 0.19878545585943727, 0.19876094405748407, 0.19880928935445086, 0.19841002171136896, 0.1988143635039427]","[0.21809826791286469, 0.21774355660785327, 0.21830728379162875, 0.21867604553699493, 0.21851478517055511, 0.21791653470559555, 0.2178852463310415, 0.21843903985890475, 0.2181786515495994, 0.21868521652438425]"
"[0.20000861250624366, 0.19967422710389507, 0.19920165441474136, 0.19887147113984946, 0.19911776452648397, 0.19878546095320157, 0.1985879621031333, 0.1985202060670269, 0.19847456837187008, 0.19870967037823736]","[0.2178955985741182, 0.21773122928359293, 0.21807944910092789, 0.2182344374331561, 0.2181797203692523, 0.21791693974624982, 0.21815240654078397, 0.21824780242009598, 0.21808006004853683, 0.21843801574273544]"
"[0.1998128951812277, 0.19927391044947565, 0.19928768132718241, 0.19897542080404806, 0.19924245972414406, 0.19879504110740157, 0.19874392373829472, 0.19868503206846666, 0.1985880890671088, 0.19842923326151712]","[0.21781286732716995, 0.217745072462342, 0.21815500476143576, 0.21802193874662573, 0.21793760901147669, 0.21824329956011337, 0.21877207945693622, 0.21809338439594617, 0.2181551456451416, 0.2182302176952362]"
"[0.19963494232114481, 0.19937264432712476, 0.19884641666193398, 0.19909664137022837, 0.1986995009439332, 0.19873057275402303, 0.19885526521473515, 0.19892869220704448, 0.19876050873070347, 0.19843630903229423]","[0.21836436607620932, 0.21828505938703363, 0.21761231937191702, 0.21814643388444727, 0.21824981543150815, 0.21833635595711795, 0.21875989166173068, 0.2185037542473186, 0.21847819740122015, 0.21837266195904126]"
"[0.1994968450495175, 0.19927182671975116, 0.1992666933457462, 0.1988872069181228, 0.1990051192744654, 0.19895454070397786, 0.19858928845853221, 0.19873979573651235, 0.19852189780498036, 0.19843154871950344]","[0.21867501058361746, 0.21795893121849408, 0.21781437369910153, 0.2182312079451301, 0.2178285690871152, 0.218083380298181, 0.21820332245393234, 0.21833371438763358, 0.2183501747521487, 0.21799451925537802]"
"[0.2001042960553753, 0.1993066314227727, 0.19887076797229902, 0.19911396381806354, 0.19883676420669166, 0.19890891015529633, 0.1989258086803008, 0.19842054421196179, 0.19865486451557704, 0.19846356599306575]","[0.21786371686241843, 0.21785195442763242, 0.21829377656633203, 0.21809160167520697, 0.21844709596850656, 0.2180292863737453, 0.21866722404956818, 0.218128116293387, 0.21792319146069614, 0.21809460087255997]"
"[0.19993808987189313, 0.19935342639076467, 0.1991109927089847, 0.19900778893913543, 0.19881448301733756, 0.19879672957622274, 0.19874277878172544, 0.19840669951268605, 0.19875140746637265, 0.19843040528346081]","[0.2180455963719975, 0.21807572381062942, 0.2181745239279487, 0.21778730912642044, 0.2180165865204551, 0.21835856275124985, 0.21828861940990796, 0.21811167760328812, 0.21841423484412106, 0.219190084121444]"
"[0.2000455853282189, 0.19923104513056425, 0.1992296641882585, 0.19879469077806083, 0.19875365206781698, 0.19907978815691812, 0.19885978041862956, 0.19848841405948814, 0.1988889468567712, 0.19831909284907945]","[0.2187353724783117, 0.21824314242059534, 0.21815261515704068, 0.2180823886936361, 0.21849485689943487, 0.2176025469194759, 0.21801759031685916, 0.21855735372413287, 0.21816106953404166, 0.21798292750662024]"
"[0.19989985440458571, 0.19939616793880657, 0.19948246451664944, 0.19902280155493288, 0.19896123208561722, 0.1989194761429514, 0.19849648569919626, 0.19866447150707245, 0.19849340572040908, 0.19842131207792127]","[0.2181831652467901, 0.21762954646890814, 0.21815543554045938, 0.2185786081985994, 0.21872672167691318, 0.21868011897260492, 0.21823188933459195, 0.21907335248860446, 0.21771209077401596, 0.21862990883263675]"
"[0.19949062503114037, 0.19931207384381974, 0.1991954486893148, 0.1986813135445118, 0.1988395341500944, 0.19866033734715716, 0.19871624437521915, 0.19858738780021667, 0.19858419089292995, 0.19829865476610709]","[0.2178178158673373, 0.21843211217360062, 0.21837151050567627, 0.2179482023824345, 0.2187952087684111, 0.2177423672242598, 0.21865255317904733, 0.21785613217137076, 0.21816615895791489, 0.2181306088512594]"
"[0.1994823527579405, 0.19923936028261574, 0.1991426087155634, 0.19900106288948838, 0.19897806446771232, 0.19856970361909088, 0.19888744822570256, 0.19886051361658136, 0.1985700613990122, 0.19849470865969754]","[0.21807121688669379, 0.2181792909448797, 0.21813846176320856, 0.21829879419370132, 0.2179571959105405, 0.218033029274507, 0.21821262619712137, 0.21827073395252228, 0.21797419949011368, 0.21869983998211948]"
"[0.1995358842672134, 0.1991592350662971, 0.19911252007800706, 0.19902000393794508, 0.1989650142436125, 0.1988013528135358, 0.19890625881297247, 0.19861808966617195, 0.19833514778589717, 0.19845814866070843]","[0.218159634958614, 0.21809765019200064, 0.21788781745867294, 0.2182407555255023, 0.21854907138781113, 0.2181195250966332, 0.21825725923884998, 0.21811532161452554, 0.21846160157160324, 0.21854511038823562]"
"[0.1995753057453097, 0.19935701331313777, 0.19923043828837725, 0.1986822867575957, 0.19860322454145976, 0.19870109597639163, 0.19844856052374354, 0.19875426772905855, 0.19874712110173945, 0.19878537861668333]","[0.21793625977906314, 0.21798723394220526, 0.21769253503192554, 0.21817199208519675, 0.21869650618596512, 0.2185980420220982, 0.21808422560041602, 0.2187587930397554, 0.21852522140199487, 0.2178165682337501]"
"[0.19942552368251645, 0.19926011334268415, 0.1990587805606881, 0.19903321807481805, 0.1988044158384508, 0.19895487978142135, 0.19872923317004224, 0.1984246231767596, 0.19861742215497152, 0.19843124932780556]","[0.21853873269124466, 0.2194872498512268, 0.21818492087450894, 0.21832254935394635, 0.21816360815004868, 0.21881906146352942, 0.21836853298273953, 0.21823454174128445, 0.21847597848285327, 0.21948390792716632]"
"[0.1996893608296404, 0.19920546135732106, 0.19905152171850204, 0.19935891518787463, 0.1987831083183386, 0.19879282782880628, 0.19893135449716023, 0.19853714564625097, 0.1986440350206531, 0.19831235319071885]","[0.2180228124965321, 0.21790779585188086, 0.21836429698900742, 0.21872616762464697, 0.2183156284418973, 0.21836206046017734, 0.2187573110515421, 0.2178338332609697, 0.21819236197254874, 0.21855746345086532]"
"[0.19951986186966605, 0.19907895536447057, 0.19926316230272761, 0.19887386513303737, 0.19869199106279684, 0.19880977508668995, 0.19868407193191198, 0.19861121779801894, 0.1983565388589489, 0.19847747318598688]","[0.21856861087408933, 0.21848753771998666, 0.21825620396570725, 0.21806645528836685, 0.21805966984141956, 0.21812490983442825, 0.21837802908637308, 0.2188174629753286, 0.21816758811473846, 0.2184531336480921]"
"[0.1997375588636009, 0.19924000468181105, 0.19886361062526703, 0.19891493813115724, 0.19850875011512212, 0.1989576516254824, 0.19866227852750798, 0.19863318902801494, 0.19876837281852353, 0.198483300300277]","[0.21833339739929547, 0.21773757175965744, 0.21876085075465115, 0.21872377666560086, 0.21840557049621234, 0.21861150725321335, 0.21799938787113537, 0.2178848765113137, 0.2184162979776209, 0.21896244179118762]"
"[0.19946176999685716, 0.1992609884057726, 0.19917113957356433, 0.19896387339246516, 0.1985102041187335, 0.19888720037985821, 0.1985592775198878, 0.19837556292816083, 0.19846589475566026, 0.19835599032895906]","[0.21757649833505804, 0.21792842989618127, 0.21788284182548523, 0.21874342994256454, 0.21842430396513504, 0.2182654535228556, 0.2181413471698761, 0.21847395327958194, 0.21795602413741025, 0.21827594935894012]"
"[0.19959520122834615, 0.19914845438027867, 0.19941136347396032, 0.19891866281324502, 0.19868537646775342, 0.19856989239247477, 0.19875018062944316, 0.19836543926170894, 0.19827275860066318, 0.1986725511295455]","[0.21804387867450714, 0.21829357743263245, 0.21774011850357056, 0.21809319339015268, 0.2183454226363789, 0.21866728500886398, 0.21807414157824082, 0.21911120279268784, 0.21776766262271188, 0.21895822882652283]"
"[0.19952790112215646, 0.19921961016192727, 0.19894923148106555, 0.19890344340582283, 0.19857740782353342, 0.19888792156564947, 0.19865485660883844, 0.19856480280963743, 0.19853365436500434, 0.19859888146118243]","[0.21829202906651932, 0.21864583140069788, 0.2185400900515643, 0.21813870830969376, 0.21894909983331506, 0.21811424466696652, 0.2179241884838451, 0.21796387975866144, 0.21875776621428403, 0.21914733133532785]"
"[0.1996703102272384, 0.19915765478294722, 0.1993870348194424, 0.19908783333946248, 0.19853187299200467, 0.1989035463454772, 0.19867825173601814, 0.19846850542389616, 0.19842731922256704, 0.1985378175669787]","[0.21795988353815945, 0.2178583497350866, 0.2182644009590149, 0.218097215349024, 0.21819922057065097, 0.21795835142785852, 0.218925572254441, 0.21921743317083878, 0.21812708404931155, 0.21807766502553766]"
"[0.19968652025777467, 0.1994958366362416, 0.1990230206628235, 0.19903351921512155, 0.19886005837090162, 0.19868602345184405, 0.19848833506812855, 0.19848923932532875, 0.19862091602111348, 0.19820720679601844]","[0.21809113838455893, 0.21806233308532022, 0.2182175489989194, 0.21863299337300388, 0.21881746432997964, 0.21851806748997082, 0.21831609986045145, 0.2180944708260623, 0.21819412301887164, 0.21815418248826807]"
"[0.19981460729423833, 0.19914523208019685, 0.19934210789446927, 0.19911863267117616, 0.1990818182120518, 0.19859072049053347, 0.19850347844921812, 0.19853969556944712, 0.19837221016689222, 0.19853715355298956]","[0.21815185926177286, 0.21893207728862762, 0.21825291216373444, 0.21798833527348258, 0.21841135892001065, 0.2184152129021558, 0.21778530288826337, 0.2186396216804331, 0.21930831806226211, 0.21873706579208374]"
"[0.1998222423147182, 0.19935303652773098, 0.19889696413765148, 0.1989033088392141, 0.19876133437667573, 0.19853162058458038, 0.19886458619516723, 0.19871718618942766, 0.19875581592929606, 0.19842474466683913]","[0.21818367459557272, 0.21811571310866962, 0.21815264495936307, 0.21822406080636111, 0.21883584965359082, 0.21869565140117297, 0.21919283135370773, 0.2177887179634788, 0.21818418394435535, 0.2186739146709442]"
"[0.19946539371597524, 0.1990934148126719, 0.19924367751393998, 0.199017555737982, 0.19868343779627157, 0.19871917549444704, 0.19876408485733732, 0.19903062542482297, 0.19855449401906558, 0.19859085232019424]","[0.21894131736321884, 0.21822351081804794, 0.21768530255014246, 0.21818050742149353, 0.21890432184392755, 0.21850710565393622, 0.21887141330675644, 0.21861906756054272, 0.21852684833786704, 0.21862987090240826]"
"[0.19998333207806762, 0.1991768225419278, 0.19919821194240026, 0.19909651083301524, 0.19882510115905683, 0.19876475647395972, 0.1985268372358108, 0.19834789314440318, 0.1984947364853353, 0.1985070289549779]","[0.21817583387548273, 0.2181429307569157, 0.21774659509008581, 0.2181169797073711, 0.21817637302658774, 0.21786113354292783, 0.21815916218540884, 0.21828925745053726, 0.21825370734388178, 0.2186145470900969]"
"[0.19977127562980262, 0.19917903293152245, 0.1992522716826322, 0.19898770627926807, 0.1985942037890152, 0.19864902234807305, 0.1985278381985061, 0.19848652229625352, 0.19839506961253225, 0.19822745268442193]","[0.21752365881746466, 0.21798281777988782, 0.21779353510249744, 0.21825700320980765, 0.2188074534589594, 0.21810908073728735, 0.21807231279936704, 0.21771478517488999, 0.21802526035092093, 0.21862174841490659]"
"[0.19965160501246548, 0.19930284181419683, 0.19927530127520465, 0.19871928390799737, 0.19889243296822723, 0.19880311601624198, 0.19860223680734634, 0.19863718170292524, 0.1986125160236748, 0.1982855507913901]","[0.21789588305083188, 0.2182866700670936, 0.2178786410526796, 0.2178512838753787, 0.21774173053828152, 0.21838364817879416, 0.21832457455721768, 0.218431833115491, 0.21808833832090552, 0.21935805136507208]"
"[0.19952946247494951, 0.1991302211369787, 0.1990496891037542, 0.1989993728241142, 0.19896055005338728, 0.19851832920495344, 0.1985826638280129, 0.1986589232573704, 0.19870600834184762, 0.19842758440241523]","[0.21823616732250561, 0.21826008504087274, 0.2180350978266109, 0.21805120598186145, 0.21865870194001633, 0.21839832311326807, 0.21823604133996097, 0.2184855043888092, 0.21850999241525476, 0.2184695222161033]"
"[0.1994314953988912, 0.1991109615381883, 0.1989241607335149, 0.1990933775597689, 0.19872466695247865, 0.1985244276572247, 0.1983440421825769, 0.19844123827559607, 0.19835965502627043, 0.19843563254998656]","[0.21806269748644394, 0.21827416121959686, 0.21838706054470755, 0.21913567049936813, 0.21891855651682074, 0.218185003508221, 0.21847783029079437, 0.21828675134615463, 0.218429833650589, 0.218565511432561]"
"[0.19948767262453937, 0.19923539520526418, 0.19923536525088914, 0.19904856444621571, 0.19866170559306534, 0.19864969867832807, 0.1984387625541006, 0.19870534083064723, 0.19831224941477485, 0.1983878429294849]","[0.21809811348264868, 0.21866002949801358, 0.21828475188125263, 0.21813868934457953, 0.2185300967910073, 0.21819539232687515, 0.2187361012805592, 0.21848118169741196, 0.21837854249910874, 0.2189242203127254]"
"[0.19960167821572752, 0.19928324906801692, 0.19918354752720618, 0.19900911225348103, 0.19869009679069324, 0.1988527504157047, 0.1985902833391209, 0.19831494272363429, 0.19841954340131915, 0.19842821283608067]","[0.21823327243328094, 0.21902205049991608, 0.21800701184706253, 0.21818819506601853, 0.21870089390061118, 0.21825161982666363, 0.2177221802147952, 0.21815639192407782, 0.21819392388517206, 0.21830620819872076]"
"[0.19985504767724446, 0.19921333707717, 0.1991877224372358, 0.19897753197927864, 0.19894901176496427, 0.19850020399507212, 0.19863194379271293, 0.19848186598748577, 0.19814746325113336, 0.19836739663566863]","[0.2187559022144838, 0.21818309751423923, 0.21807208928194913, 0.218309685587883, 0.21829772943800146, 0.21792150898413223, 0.2178488942709836, 0.21830373866991562, 0.21878945421088825, 0.21937052770094437]"
"[0.19958855029271574, 0.19907335480865168, 0.19894138868061864, 0.1987259990098525, 0.19877233493084812, 0.1984864383631823, 0.19833234104574943, 0.19846939493198784, 0.1986322965548963, 0.19871090489382648]","[0.21782158721577038, 0.2181262360377745, 0.21808211640878158, 0.21842241693626752, 0.21812622384591537, 0.21792257780378516, 0.21775300258939917, 0.2185114879499782, 0.2187646979635412, 0.21789744767275723]"
"[0.19949285800055583, 0.19907413058134973, 0.19882300921848842, 0.19876359175054395, 0.19867495797118362, 0.19883300249977987, 0.1984574426041574, 0.19840821198054723, 0.19828127735123344, 0.19833951093712632]","[0.2182455455715006, 0.21838079663840207, 0.21845542978156696, 0.2181481962854212, 0.21830713613466782, 0.21867101165381345, 0.21849761767820877, 0.21886478499932724, 0.21819654648954218, 0.21837943385947833]"
"[0.19961142539978027, 0.19937636383942195, 0.19880253798803504, 0.19887938464478572, 0.19883336613372882, 0.19872092531651867, 0.19857214832184267, 0.19834719833974934, 0.19872126363369882, 0.19819047043518145]","[0.21775583651932803, 0.217759370803833, 0.21859531917355277, 0.21829225258393722, 0.21809381246566772, 0.21852113441987472, 0.21873756701296027, 0.21848276934840463, 0.21838763898069208, 0.21833116764372046]"
"[0.1995562889746257, 0.1990069932475382, 0.1992654525199715, 0.1991276106968218, 0.1986576000190511, 0.1987599042453328, 0.19850849892411912, 0.1982524640554068, 0.1982115491920588, 0.19838926393766793]","[0.2182168052955107, 0.21811834519559686, 0.21855126998641275, 0.2178800187327645, 0.2184999625791203, 0.21830208193172107, 0.2185029753229835, 0.2187023704702204, 0.21833785420114343, 0.21867085993289948]"
"[0.19924277135608148, 0.19912792514173352, 0.1990395302371103, 0.19890310645711665, 0.1986186782620391, 0.198765758348971, 0.19847350643605602, 0.1984381731979701, 0.19827146303592896, 0.19835035274831617]","[0.2180615798993544, 0.21836922520940955, 0.2184253903952512, 0.2188015322793614, 0.218830482526259, 0.218407850373875, 0.21848344531926242, 0.21877632493322546, 0.21895631064068188, 0.21850371225313706]"
"[0.1997048377382512, 0.19948160405061682, 0.19890612911204902, 0.1988977917603084, 0.1988017163714584, 0.1987153770668166, 0.19852246526552705, 0.19826606144102252, 0.19826327933340657, 0.19822709764144858]","[0.21810683878985318, 0.2184138772162524, 0.2184801223603162, 0.21802131696180863, 0.2186467701738531, 0.21841622347181494, 0.21893171153285287, 0.21974262459711594, 0.2192314714193344, 0.218745773488825]"
"[0.19965257890978638, 0.1990561158377297, 0.19898995285739704, 0.1986717587831069, 0.19881459933762646, 0.19876322940904267, 0.1987654761392243, 0.19832494596437533, 0.1983417999379489, 0.1981936746409961]","[0.21807818792083047, 0.2180677679452029, 0.21813989769328723, 0.21867980198426681, 0.2187671661376953, 0.21876677193424918, 0.2183844122019681, 0.21862524205988104, 0.2185135849497535, 0.21880692108110947]"
"[0.19946828773435282, 0.19914112795068292, 0.19893557958456934, 0.19886022699730738, 0.19869777271334005, 0.19865557460152372, 0.19837906059561944, 0.19848763076018314, 0.1982965449593505, 0.19819243997335434]","[0.21923989870331503, 0.21821302040056748, 0.21853742816231467, 0.21849125623703003, 0.21874376318671487, 0.2184290804646232, 0.2183568924665451, 0.21866234866055576, 0.21857253123413434, 0.21866665238683874]"
"[0.19936508442066153, 0.19944857608298866, 0.19899545533924687, 0.19898843035405997, 0.19874123788001585, 0.19868563222033636, 0.19870527468773783, 0.19822002719251477, 0.19827731075335522, 0.19794239712004758]","[0.21834773096171292, 0.2186442640694705, 0.2184932827949524, 0.21916060149669647, 0.2180687121369622, 0.21832091970877213, 0.21890282766385513, 0.21909724988720633, 0.21818146245046097, 0.2185781313614412]"
"[0.19938095202859568, 0.1991391145453161, 0.19898404469903636, 0.19871761543410166, 0.19856303078787668, 0.19852292218378612, 0.19838997904135255, 0.19863410446108604, 0.19826221618117118, 0.19810777659318884]","[0.21849639442833987, 0.21862988309426742, 0.21807366745038467, 0.2182550443844362, 0.21838383647528561, 0.2189351184801622, 0.21853803504597058, 0.21813418648459695, 0.2188396616415544, 0.21934558044780383]"
"[0.19958476524571983, 0.19910170563629695, 0.19887486161017903, 0.1987200221236871, 0.1987879297563008, 0.19841304603888063, 0.19844141351629277, 0.19849059305020741, 0.19820973246681448, 0.19855327600119066]","[0.21877916834571146, 0.2182320383462039, 0.21802245215936142, 0.21829137070612473, 0.21783355691216208, 0.2184779169884595, 0.21840676800771194, 0.21805695647543127, 0.21890243210575797, 0.21910517730496146]"
"[0.1993415614171904, 0.19906003088975438, 0.1988330288809173, 0.1986686286269402, 0.19867836866451768, 0.19869184706892287, 0.19855063940797532, 0.198332601511965, 0.19829209909147147, 0.19834954185145243]","[0.21823636239225214, 0.21884443001313644, 0.21840708499605005, 0.21844095398079266, 0.21847752007571133, 0.21845710413022476, 0.21889014813033017, 0.21902903508056293, 0.21852236986160278, 0.21861945228143173]"
"[0.19922303978581818, 0.19916510597175482, 0.19889637881091662, 0.19890245567170942, 0.19891388714313507, 0.19854925557666894, 0.1983475006964742, 0.19839711700166976, 0.19852388087584047, 0.19817864286656284]","[0.2179150405255231, 0.2185873890464956, 0.2173208323392001, 0.2184234098954634, 0.2184958444400267, 0.21818053451451389, 0.21918825805187225, 0.21870143169706519, 0.218317524953322, 0.2189659124070948]"
"[0.19940517386611628, 0.19895492935059023, 0.1989489188607858, 0.19867807748366376, 0.19873666793716196, 0.19850067284946538, 0.1984744812456929, 0.19836670403577844, 0.1980377195440993, 0.19818514965626657]","[0.2183373814279383, 0.21827934817834335, 0.21804417805238205, 0.2192567221143029, 0.21830445528030396, 0.21873395280404526, 0.21836715665730563, 0.21870096976106818, 0.2184872180223465, 0.219122821634466]"
"[0.1995725370183283, 0.19905139125731527, 0.1986195375116504, 0.1987660396464017, 0.19899911083737198, 0.19847778337342398, 0.19833872680153167, 0.19833395310810634, 0.1986584236123124, 0.19812282007567736]","[0.21795746413144199, 0.21777716279029846, 0.2183850339867852, 0.21837022765116257, 0.21848433261567896, 0.21813710846684195, 0.2183419777588411, 0.21881672875447708, 0.218467502431436, 0.21863968941298398]"
"[0.19952021432774408, 0.1990369757523342, 0.1989043356508625, 0.19898696015683973, 0.19893114086316557, 0.19859662925710483, 0.19835224367526114, 0.1982219914088444, 0.1980904504960897, 0.1982936800590583]","[0.21852413632652976, 0.2185141701589931, 0.21849337084726853, 0.2181042026389729, 0.21837947585365988, 0.21907576512206683, 0.2184426337480545, 0.2189985147931359, 0.21812369064851242, 0.2191217541694641]"
"[0.19922710088442783, 0.1989226002170115, 0.19880785580192292, 0.19886547251015294, 0.1985972288007639, 0.19851647058919986, 0.1986500576746707, 0.19824904013349084, 0.1980309560894966, 0.1980380958744458]","[0.21789903261444785, 0.21832595088265158, 0.21860225092280994, 0.21837421709840948, 0.21887331659143622, 0.21824656155976382, 0.21886109763925726, 0.21889228035103192, 0.2187100418589332, 0.21879206597805023]"
"[0.19952868837483076, 0.1989082347373573, 0.19887976120321119, 0.19848550856113434, 0.19835437020781088, 0.1984292572858382, 0.19845504861096946, 0.1984694358341548, 0.19830163735516218, 0.1978687320132645]","[0.21892365677790207, 0.21778998591683127, 0.21838802776553415, 0.21919745613228192, 0.21885917538946326, 0.21870894594625992, 0.21890263259410858, 0.2179132808338512, 0.21806215156208386, 0.21830933608792044]"
"[0.19937872962684047, 0.19909326306411199, 0.198805604662214, 0.19868823733865, 0.19842025257494986, 0.19861093574032493, 0.19831049807217657, 0.19833005105658452, 0.19812684414946302, 0.19801560302778165]","[0.21819030290300195, 0.21844117072495547, 0.21839627217162738, 0.21828803690997037, 0.2186729542233727, 0.21859887106852097, 0.21881765127182007, 0.2185927602377805, 0.21906125680966812, 0.21846589039672504]"
"[0.19973667437324719, 0.19908657077015662, 0.1987321038483357, 0.19867032766342163, 0.19858871309124693, 0.198226661630431, 0.1983105132774431, 0.19828935971065442, 0.19821042217770402, 0.19841449190767443]","[0.2186141312122345, 0.2185381298715418, 0.2181827100840482, 0.21894225749102506, 0.21882089566100726, 0.21898181601004166, 0.21899309754371643, 0.21890989487821405, 0.2191248427737843, 0.21908013387159866]"
"[0.1995607437375857, 0.19885869628312636, 0.19868226318943258, 0.19896561013800756, 0.19859937654466045, 0.1983185532141705, 0.19845926153416538, 0.198331745303407, 0.19834977403587226, 0.19805425922481382]","[0.21864706684242596, 0.21848235482519324, 0.2180934792215174, 0.21883820132775741, 0.2188134491443634, 0.2184798324649984, 0.21891894259236075, 0.218790433623574, 0.21843164346434854, 0.21800499206239526]"
"[0.19942690173582156, 0.1991300680199448, 0.1987635551058516, 0.19891328714331802, 0.19839392511212095, 0.1984733840336605, 0.1983461718322063, 0.1981547129701595, 0.19823653357369558, 0.19799249634450797]","[0.21826758167960428, 0.21864484521475705, 0.21812281689860605, 0.21904209662567486, 0.21853658827868375, 0.21919876472516495, 0.2187740748578852, 0.21937762607227673, 0.21904129060831937, 0.2186924395236102]"
"[0.19951351838452475, 0.19902223561491286, 0.19861450684922083, 0.1985759513870794, 0.19826310196397257, 0.19843919544803854, 0.19841939537804953, 0.19842346035400216, 0.1982410522748013, 0.1982474955825173]","[0.2183291803706776, 0.21888668564232913, 0.21830984543670306, 0.2189213145862926, 0.21855155581777747, 0.21917073157700626, 0.21829600090330298, 0.2188292145729065, 0.21865864639932459, 0.2185641798106107]"
"[0.19916941803328844, 0.1992038901971311, 0.19880586223942892, 0.19865663440860049, 0.19847322103320336, 0.19828981510838684, 0.19833000004291534, 0.19827970505064849, 0.19798749122692613, 0.19822005152094122]","[0.21886049075560135, 0.21843757683580572, 0.21873414110053668, 0.21901024336164648, 0.21888526190410962, 0.2184073803099719, 0.2188886065374721, 0.21886500038883902, 0.21823056854984976, 0.21849288046360016]"
"[0.1992338018453851, 0.199039597596441, 0.19891526017870223, 0.19855346104928426, 0.19859508227328865, 0.19816908909350026, 0.1985254535565571, 0.19806121669861734, 0.19805218142514325, 0.19798266309864668]","[0.218008122660897, 0.21814927594228226, 0.2188424156470732, 0.21853279931978745, 0.21871242469007318, 0.2191489271142266, 0.2189963378689506, 0.21880642663348804, 0.21932420270009476, 0.2186077372594313]"
"[0.19936575360444128, 0.19922146664894358, 0.19876319010342872, 0.1987290508588966, 0.19843106078250067, 0.1985040919817224, 0.19820187970691797, 0.19818942933058253, 0.19803048092491773, 0.19811628751304686]","[0.2178292518312281, 0.21844303878870877, 0.21853770586577329, 0.21892015635967255, 0.2190989242358641, 0.21848925270817496, 0.21867284856059335, 0.21872761032798074, 0.21876706182956696, 0.21884201331572098]"
"[0.19949480336235495, 0.19889152734255305, 0.1989190190726397, 0.19864414145751874, 0.19853725831727592, 0.19841647026490192, 0.19817331113985606, 0.19818829669027913, 0.19826681934753243, 0.19798949740979135]","[0.21851429343223572, 0.2181716818701137, 0.21826933866197412, 0.21870622580701654, 0.21848456967960705, 0.21958108788186853, 0.21858300268650055, 0.218653374097564, 0.21892864595759998, 0.218824410980398]"
"[0.19934164717489358, 0.19887389288264878, 0.19868642411061696, 0.1984913613723249, 0.19850792127604389, 0.1984418659489982, 0.19832519076916635, 0.19810551009616073, 0.1982070505619049, 0.1980025464174699]","[0.21880466829646716, 0.2180205380374735, 0.21816429766741666, 0.21831995790654962, 0.21867525306614963, 0.21884492581540888, 0.21845834905450995, 0.21892066570845517, 0.21838863600384106, 0.21895762194286694]"
"[0.19948569746041783, 0.19904888010754876, 0.1988803035750681, 0.19848167881065484, 0.19844982134444372, 0.1982366228286101, 0.198139665382249, 0.19819547555276326, 0.19808492239336578, 0.19772796515299348]","[0.21830021115866574, 0.21839032660831104, 0.21837260235439648, 0.2190126979892904, 0.21867966651916504, 0.2190746624361385, 0.21847685087810864, 0.21877427399158478, 0.21853803640062158, 0.21851668710058386]"
"[0.19942968726462248, 0.1990155843751771, 0.19835763036900636, 0.19852685335339332, 0.19855167845986327, 0.19832177277730437, 0.19838577630568524, 0.19830337638149456, 0.19837493373423207, 0.19784041729812718]","[0.21878342736851086, 0.21838900582356888, 0.21847517111084677, 0.21811633624813773, 0.21878726374019275, 0.21888773414221677, 0.21818709644404324, 0.2191138877110048, 0.21887120604515076, 0.21870156716216693]"
"[0.19925788713961232, 0.19904105775818534, 0.19899051689675876, 0.19839681335249726, 0.19877754896879196, 0.19810281572293262, 0.19818540677732352, 0.19831894885520546, 0.1980390661225027, 0.19793447836929437]","[0.21866130828857422, 0.2184382758357308, 0.2187420739368959, 0.21831480752338062, 0.2184490127996965, 0.2188660963015123, 0.2192246060479771, 0.21831079098311337, 0.21953563663092526, 0.21929986503991214]"
